■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2014-01-01~2014-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
,,,,점유율 ,,,,,,,,,,,,,
64,플랜맨,1/9/2014,"4,528,561,558",0.3%,"4,547,866,558","632,299","635,740",458,"20,459",한국,한국,(주)영화사일취월장,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,드라마,성시흡,"정재영,한지민,박진우,박진주,서민석,성기욱,장윤희,신나라,양준모,오종환,오흥석,차성호,이경재,최민석,최병모,하재숙,이정연,이종원,이종현,이준호,김근영,김세호,김재현,김지영,김지훈,신정만,장광,박길수,유승목,남태부,차예련"
65,우는 남자,6/4/2014,"4,924,852,800",0.3%,"4,924,852,800","603,495","603,495",508,"22,322",한국,한국,다이스필름(주),씨제이이앤엠(주),청소년관람불가,"액션,드라마",이정범,"장동건,김민희,민성욱,박지연,백현익,최제헌,김경희,이재인,김민재,김성오,김원범,김준성,남연우,박병은,이동휘,주영호,전배수,장인섭,이영란,김희원,김소진,서현우"
66,타잔 3D,1/9/2014,"4,452,845,000",0.3%,"4,462,749,000","597,142","597,945",527,"12,994",독일,독일,,(주)싸이더스,전체관람가,"애니메이션,액션,어드벤처",라인하드 클루스,"켈란 루츠,스펜서 로크"
67,패션왕,11/6/2014,"4,367,545,379",0.3%,"4,367,545,379","594,871","594,871",523,"25,487",한국,한국,"주식회사 와이랩,(주)노마드필름",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"코미디,드라마",오기환,"김다율(김아현),주원,김한나,최진리,안재현,박세영,김성오,윤혜빈,이대수,이상훈,이정연,이주영,이주희,이효재,정라엘,최우진,기안84,김성준,김승주,박상욱,배유람,이일화,이동휘,양흥주"
68,황제를 위하여,6/11/2014,"4,754,501,771",0.3%,"4,754,501,771","592,435","592,435",423,"26,736",한국,한국,오퍼스픽쳐스(유),유나이티드픽처스(주),청소년관람불가,"액션,범죄",박상준,"장한새,이민기,박성웅,이태임,박재영,박진우,송원종,양영택,윤성민,윤성원,최민정,이민섭,이민영,권혁주,권혁진,김경아,김광민,이정훈,김미영,김우진,김진혁,박민철,유재명,한재영"
69,더 울프 오브 월스트리트,1/9/2014,"4,490,682,000",0.3%,"4,490,682,000","585,082","585,082",395,"13,735",미국,미국,,주식회사 우리네트웍스,청소년관람불가,"범죄,드라마",마틴 스콜세지,"레오나르도 디카프리오,매튜 매커너히,조나 힐"
70,스텝 업: 올 인,9/3/2014,"4,337,490,134",0.3%,"4,337,490,134","564,589","564,589",325,"15,372",미국,미국,,(주)나이너스엔터테인먼트,12세이상관람가,"드라마,멜로/로맨스",트리시 시에,"라이언 구즈만,브리아나 에비건,애덤 G. 세바니,알리슨 스토너"
71,어바웃 타임,12/5/2013,"4,077,030,200",0.2%,"24,986,003,200","536,634","3,392,699",282,"12,323",영국,영국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"멜로/로맨스,코미디",리차드 커티스,"레이첼 맥아담스,도널 글리슨,빌 나이"
72,몬스터,3/13/2014,"4,138,207,515",0.2%,"4,138,207,515","526,557","526,557",527,"25,460",한국,한국,상상필름(주),롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,스릴러,황인호,"이민기,김고은,안서현,윤진하,박병은,김뢰하,김부선,이현빈,이현우,손종규,전종석,정수환,차국빈,이도연,최대웅,최성겸,허준석,이용희,남경읍,김선영,배성우,유재명,조복래"
73,눈의 여왕 2: 트롤의 마법거울,12/24/2014,"3,623,421,700",0.2%,"3,623,421,700","498,320","498,320",479,"6,508",러시아,러시아,,씨네그루(주)다우기술,전체관람가,"애니메이션,판타지,가족",알렉세이 트시칠린,
74,노예 12년,2/27/2014,"3,644,423,700",0.2%,"3,644,423,700","498,043","498,043",326,"19,373",미국,"미국,영국",,"판씨네마(주),(주)프레인글로벌",15세이상관람가,드라마,스티브 맥퀸,"치웨텔 에지오포,마이클 패스벤더,베네딕트 컴버배치,브래드 피트,드와이트 헨리,쿠벤자네 왈리스,타란 킬램"
75,또 하나의 약속,2/6/2014,"3,533,799,400",0.2%,"3,541,402,400","497,613","498,670",192,"14,847",한국,한국,"(주)또하나의가족 제작위원회,(주)에이트볼픽쳐스",영화사올(주),12세이상관람가,드라마,김태윤,"우혜영,박철민,김규리,윤유선,박희정,유세형,이경영,박윤선,박윤호,강선영,석현,신혜정,정상민,정태수,정홍일,윤태영,최영옥,최혁진,최효원,이새별,이선영,이성준,이소연,한은경,김리승,김민식,김영환,김재현,김태영,김형일,정진영,김영재,김선영,김종언,임종윤"
76,엔더스 게임,12/31/2013,"3,695,768,000",0.2%,"4,925,056,000","487,679","654,212",458,"18,384",미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"SF,액션,어드벤처",개빈 후드,"해리슨 포드,아사 버터필드,헤일리 스테인펠드,비올라 데이비스,아비게일 브레스린,벤 킹슬리"
77,소녀괴담,7/2/2014,"3,554,806,054",0.2%,"3,554,806,054","481,696","481,696",455,"19,432",한국,한국,"(주)고스트픽처스,(주)주피터필름",(주)리틀빅픽쳐스,15세이상관람가,"미스터리,공포(호러)",오인천,"강하늘,김소은,김정태,한혜린,박두식,이아현,서경배,임미라,임승현,전성혁,전소연,정윤선,권용진,이상헌,이슬아,이승민,이승현,이정철,김상혁,김영미,김욱,김유영,박선호,김재화,이동훈,박충선,주민하,이봄"
78,조선미녀삼총사,1/29/2014,"3,471,341,321",0.2%,"3,471,341,321","480,361","480,361",388,"14,031",한국,한국,(주)웰메이드필름,(주)쇼박스,12세이상관람가,"코미디,액션,사극",박제현,"하지원,강예원,가인,고창석,주상욱,최성민,박동빈,하용진,강민호,박재홍,박지훈,배범식,서명석,장정주,정명군,정수남,정우현,조영훈,이민수,하형원,한상일,이재윤,이준영,김용수,김태용,김효중,박건우,정호빈,송새벽,장희수,공정환"
79,넛잡: 땅콩 도둑들,1/29/2014,"3,283,691,800",0.2%,"3,283,691,800","478,993","478,993",382,"10,817",한국,"한국,캐나다,미국","(주)레드로버,툰박스 엔터테인먼트",(주)싸이더스,전체관람가,"애니메이션,어드벤처,코미디,가족",피터 레페니오티스,"윌 아넷,브렌든 프레이저,리암 니슨,캐서린 헤이글,싸이(박재상)"
80,마담 뺑덕,10/2/2014,"3,728,980,590",0.2%,"3,728,980,590","471,172","471,172",536,"21,636",한국,한국,(주)영화사동물의왕국,씨제이이앤엠(주),청소년관람불가,멜로/로맨스,임필성,"정우성,이솜,박소영,박팔영,손지연,어주선,정현석,한세인,김도연,김성민,김희원,민들레,박소담,윤세아,한주영,김경재"
81,썬더와 마법저택,12/24/2013,"3,004,330,500",0.2%,"6,113,745,500","444,848","904,143",396,"9,501",벨기에,벨기에,,씨제이이앤엠(주),전체관람가,"애니메이션,어드벤처,가족","벤 스타센,제레미 드그루손","김태균,정찬우"
82,신이 보낸 사람,2/13/2014,"3,068,195,600",0.2%,"3,068,195,600","424,258","424,258",285,"12,684",한국,한국,주식회사 태풍코리아,"주식회사 마운틴픽쳐스,(주)마인스 엔터테인먼트",15세이상관람가,드라마,김진무,"김인권,홍경인,최규환,기주봉,안병경,조덕제,김재화,박정희,임준규,정동철,정유동,정현기,권혁주,황규연,이정수,이정민,김상준,김은혜,최규환,안병경,오산하,지용석"
83,다이버전트,4/16/2014,"3,297,769,011",0.2%,"3,297,769,011","424,045","424,045",511,"21,396",미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"SF,판타지,액션,멜로/로맨스",닐 버거,"쉐일린 우들리,케이트 윈슬렛,테오 제임스,매기 큐"
84,주온 : 끝의 시작,7/16/2014,"3,071,127,231",0.2%,"3,071,127,231","410,644","410,644",394,"15,339",일본,일본,,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,공포(호러),오치아이 마사유키,사사키 노조미
85,좋은 친구들,7/10/2014,"3,222,101,031",0.2%,"3,222,101,031","407,228","407,228",371,"17,831",한국,한국,"오퍼스픽쳐스(유),굿초이스컷픽쳐스(주)",씨제이이앤엠(주),청소년관람불가,"범죄,드라마",이도윤,"지성,주지훈,이광수,강봉성,이동규,최현희,이승우,이재형,최병모,최진호,남문철,김태준"
86,닌자터틀,8/28/2014,"3,321,120,147",0.2%,"3,321,120,147","400,329","400,329",479,"15,188",미국,미국,,씨제이이앤엠(주),12세이상관람가,"액션,어드벤처,코미디",조나단 리브스만,"메간 폭스,윌리엄 피츠너,앨런 리치슨,노엘 휘셔,제레미 하워드,피터 플로스잭"
87,명탐정 코난 : 이차원의 저격수,8/6/2014,"2,768,375,000",0.2%,"2,768,375,000","398,606","398,606",299,"6,834",일본,일본,,씨제이이앤엠(주),12세이상관람가,"애니메이션,스릴러,어드벤처",시즈노 코분,
88,나의 독재자,10/30/2014,"2,906,674,546",0.2%,"2,906,674,546","385,932","385,932",654,"24,217",한국,한국,반짝반짝영화사(주),롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,드라마,이해준,"설경구,박해일,윤제문,이병준,류혜영,이규형,김영대,김원진,김철환,민경진,박민수,송성찬,이준혁,배유람,배성우,장소연,채수빈,김강현,남연우,전국환,박지환,성유빈,신문성"
89,천재 강아지 미스터 피바디,4/24/2014,"2,859,791,400",0.2%,"2,859,791,400","385,552","385,552",533,"10,520",미국,미국,,씨제이이앤엠(주),전체관람가,"애니메이션,어드벤처,가족",롭 민코프,"티 버렐,맥스 찰스,에리얼 윈터,레슬리 만,스탠리 투치,스티븐 토보로스키,앨리슨 제니"
90,그녀,5/22/2014,"2,858,143,500",0.2%,"2,858,143,500","350,618","350,618",168,"9,980",미국,미국,,"주식회사 더쿱,유니버설픽쳐스인터내셔널 코리아(유)",청소년관람불가,"드라마,멜로/로맨스",스파이크 존즈,"호아킨 피닉스,스칼렛 요한슨,에이미 아담스,루니 마라"
91,하이힐,6/3/2014,"2,750,311,500",0.2%,"2,750,311,500","341,634","341,634",385,"16,750",한국,한국,(주)장차앤코,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"범죄,액션",장진,"이 동 길,차승원,오정세,이솜,고경표,박성웅,박장진,가은희,박준영,장진,신성훈,정찬미,이도연,최성환,이상화,홍세라,이언정,홍희정,이윤경,이은영,이은지,이종원,김소연,김인호,김진주,민준호,박상우,송영창,김병옥,이엘,김원해,이해영,안길강,조복래,이용녀,이황의"
92,선 오브 갓,4/10/2014,"2,393,896,300",0.1%,"2,393,896,300","329,252","329,252",419,"15,313",미국,미국,,(주)프레인글로벌,12세이상관람가,드라마,크리스토퍼 스펜서,"디오고 모르가도,세바스찬 냅,다윈 쇼"
93,잭 라이언 : 코드네임 쉐도우,1/16/2014,"2,395,391,500",0.1%,"2,395,391,500","327,589","327,589",419,"12,908",미국,"미국,러시아",,씨제이이앤엠(주),12세이상관람가,"액션,드라마,스릴러",케네스 브래너,"크리스 파인,키이라 나이틀리,케빈 코스트너,케네스 브래너"
94,"극장판 포켓몬스터 베스트위시: 신의 속도 게노세크트, 뮤츠의 각성",1/9/2014,"2,080,468,500",0.1%,"2,090,012,500","320,409","321,602",406,"8,363",일본,일본,,씨제이이앤엠(주),전체관람가,"애니메이션,어드벤처",유야마 쿠니히코,"이선호,장경희,남도형"
95,숲속으로,12/24/2014,"2,409,562,888",0.1%,"2,409,562,888","317,406","317,406",356,"7,709",미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,뮤지컬,롭 마샬,"메릴 스트립,조니 뎁,에밀리 블런트,제임스 코든,안나 켄드릭,크리스 파인"
96,레드카펫,10/23/2014,"2,405,669,580",0.1%,"2,405,669,580","316,953","316,953",385,"17,696",한국,한국,"씨네주(유),(주)누리픽쳐스",(주)프레인글로벌,15세이상관람가,"멜로/로맨스,코미디",박범수,"윤계상,고준희,오정세,조달환,황찬성,신지수,장래군,허진,이미도,안재홍,윤다경"
97,미녀와 야수,6/18/2014,"2,393,617,300",0.1%,"2,393,617,300","316,332","316,332",387,"15,414",프랑스,프랑스,,(주)넥스트엔터테인먼트월드(NEW),전체관람가,"판타지,멜로/로맨스",크리스토프 갱스,"레아 세이두,뱅상 카셀"
98,비행기 2: 소방구조대,8/13/2014,"2,246,970,700",0.1%,"2,246,970,700","311,456","311,456",341,"6,562",미국,미국,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),전체관람가,"애니메이션,어드벤처,코미디",로버츠 개너웨이,"데인 쿡,에드 해리스,줄리 보웬"
99,프랑켄슈타인: 불멸의 영웅,2/6/2014,"2,175,466,123",0.1%,"2,175,466,123","299,205","299,205",378,"12,113",미국,"미국,호주",,(주)쇼박스,12세이상관람가,"액션,SF,판타지",스튜어트 베티,"아론 에크하트,빌 나이,미란다 오토,제이 코트니,케이틀린 스테이시,캐빈 그레비스,아덴 영"
100,"러브, 로지",12/10/2014,"2,223,782,646",0.1%,"2,223,782,646","292,177","292,177",379,"11,935",영국,"영국,독일",,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"코미디,멜로/로맨스",크리스티안 디터,"릴리 콜린스,샘 클라플린"
101,오큘러스,5/29/2014,"2,122,466,537",0.1%,"2,122,466,537","279,488","279,488",336,"9,210",미국,미국,,씨네그루(주)다우기술,15세이상관람가,"미스터리,공포(호러),스릴러",마이크 플래너건,"카렌 길런,브렌튼 스웨이츠,케이티 색호프,로리 코크레인"
102,사랑에 대한 모든 것,12/10/2014,"2,124,639,846",0.1%,"2,124,639,846","273,336","273,336",399,"12,417",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,멜로/로맨스,제임스 마쉬,"에디 레드메인,펠리시티 존스"
103,마야,9/4/2014,"1,952,169,200",0.1%,"1,952,169,200","265,388","265,388",295,"6,312",독일,"독일,호주",,(주)박수엔터테인먼트,전체관람가,애니메이션,알렉스 스타더만,"김서영,홍소영"
104,노벰버 맨,10/16/2014,"1,891,131,320",0.1%,"1,891,131,320","252,444","252,444",395,"16,197",미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,스릴러",로저 도널드슨,"피어스 브로스넌,올가 쿠릴렌코,루크 브레이시"
105,툼스톤,9/18/2014,"1,875,449,247",0.1%,"1,875,449,247","242,707","242,707",378,"16,226",미국,미국,,(주)인벤트스톤,청소년관람불가,"액션,범죄,드라마,미스터리,스릴러",스콧 프랭크,"리암 니슨,보이드 홀브룩"
106,창문 넘어 도망친 100세 노인,6/18/2014,"1,826,294,353",0.1%,"1,826,294,353","241,196","241,196",300,"11,183",스웨덴,스웨덴,,(주)영화사 빅,15세이상관람가,"어드벤처,코미디,드라마",플렉스 할그렌,"로버트 구스타프슨,이와 위클란더,앨런 포드"
107,그레이스 오브 모나코,6/18/2014,"1,753,300,200",0.1%,"1,753,300,200","237,219","237,219",358,"13,079",프랑스,"프랑스,미국,벨기에,이탈리아",,(주)쇼박스,12세이상관람가,드라마,올리비에 다한,"니콜 키드먼,팀 로스,프랭크 란젤라"
108,레고 무비,2/6/2014,"1,601,300,200",0.1%,"1,601,300,200","236,129","236,129",317,"6,703",미국,미국,,워너브러더스 코리아(주),전체관람가,"애니메이션,코미디,액션,가족","필 로드,크리스 밀러","윌 페렐,리암 니슨,엘리자베스 뱅크스,모건 프리먼,윌 아넷,닉 오퍼맨,크리스 프랫"
109,뽀로로 극장판 눈요정 마을 대모험,,"1,160,549,300",0.1%,"1,160,549,300","231,875","231,875",181,"4,990",한국,한국,(주)오콘,,전체관람가,애니메이션,김현호,"이선,함수정,홍소영,이미자,정미숙,김환진"
110,쓰리데이즈 투 킬,4/3/2014,"1,749,223,200",0.1%,"1,749,223,200","229,673","229,673",388,"13,766",미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,스릴러",맥지,"케빈 코스트너,앰버 허드,헤일리 스테인펠드,코니 닐슨,에리크 에부아니,토마스 레마르쿼즈"
111,저스틴,12/31/2013,"1,526,356,500",0.1%,"1,764,086,000","229,577","266,253",332,"6,164",스페인,스페인,,(주)넥스트엔터테인먼트월드(NEW),전체관람가,"애니메이션,어드벤처",마누엘 시실라,"박형식,이순재,박근형,백일섭,신구"
112,극장판 루팡 3세 VS 명탐정 코난,5/29/2014,"1,585,872,205",0.1%,"1,585,872,205","225,842","225,842",327,"5,429",일본,일본,,씨제이이앤엠(주),12세이상관람가,애니메이션,카메가키 하지메,"강수진,김선혜"
113,한공주,4/17/2014,"1,785,708,800",0.1%,"1,786,726,300","225,065","225,235",226,"12,474",한국,한국,리 공동체 영화사,CGV아트하우스,청소년관람불가,드라마,이수진,"천우희,우혜진,정인선,김소영,강대현,백지원,임동석,장순호,전준영,정한빈,이상헌,이슬,이연주,이은주,이재민,김다현,김용국,지수,김태윤,김현준,민경진,동현배,이영란,유승목,오희준,이세랑"
114,헤라클레스 : 레전드 비긴즈,4/10/2014,"1,662,357,151",0.1%,"1,662,357,151","221,340","221,340",390,"14,217",미국,미국,,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"액션,판타지",레니 할린,"스콧 앳킨스,켈란 루츠"
115,"극장판 파워레인저 다이노포스VS고버스터즈 공룡 대결전! ~안녕, 영원한 친구여!~",10/2/2014,"1,567,640,100",0.1%,"1,567,640,100","215,046","215,046",363,"6,727",일본,일본,,(주)이수C&E,전체관람가,"액션,SF",사카모토 코이치,
116,덕수리 5형제,12/4/2014,"1,590,807,200",0.1%,"1,590,807,200","210,777","210,777",346,"10,719",한국,한국,㈜기억속의매미,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"코미디,스릴러",전형준,"윤상현,송새벽,이아이,황찬성,이광수,김기석,김민경,김주연,레이,박승명,이승원,이지연,정지연,최윤정,닉쿤,김지민,이상수,김광규,박충선,이정은"
