■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2013-01-01~2013-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
,,,,점유율 ,,,,,,,,,,,,,
69,반창꼬,12/19/2012,"5,451,422,068",0.4%,"17,911,274,787","745,262","2,475,797",381,"20,840",한국,한국,(주)영화사오름,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,멜로/로맨스,정기훈,"고수,한효주,마동석,김성오,쥬니,진서연,장원종,전범희,전성환,전효선,조은비,조현우,김영웅,하정희,한제인,홍지원,박병렬,박이슬,송용운,정진영,조성현,조민기,안지혜"
70,더 파이브,11/14/2013,"5,343,797,000",0.3%,"5,343,797,000","731,212","731,212",501,"27,308",한국,한국,(주)시네마서비스,씨제이이앤엠(주),청소년관람불가,"스릴러,드라마",정연식,"김선아,마동석,신정근,정인기,이청아,박효주,온주완,유종성,이안나,이지성,이현우,전혜림,박상운,박성근,김현수,주영호,차종호,오만석,김근영,김경재"
71,더 임파서블,1/17/2013,"4,445,235,500",0.3%,"4,460,151,500","622,704","625,190",407,"19,595",스페인,"스페인,미국",,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"액션,드라마,스릴러",후안 안토니오 바요나,"이완 맥그리거,나오미 왓츠"
72,인시디어스: 두번째 집,12/5/2013,"4,001,137,000",0.3%,"4,001,137,000","577,748","577,748",405,"18,653",미국,미국,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),15세이상관람가,공포(호러),제임스 완,"로즈 번,패트릭 윌슨,린 샤예,타이 심킨스,바바라 허쉬,다니엘 비서티"
73,섀도우 헌터스: 뼈의 도시,9/12/2013,"4,034,176,500",0.3%,"4,034,176,500","571,074","571,074",374,"18,273",미국,"미국,독일",,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"판타지,액션",해럴드 즈워트,"릴리 콜린스,제이미 캠벨 바우어,케빈 지거스,제미마 웨스트,레나 헤디,조나단 리스 마이어스"
74,화이트 하우스 다운,6/27/2013,"4,015,707,500",0.3%,"4,015,707,500","569,500","569,500",480,"19,850",미국,미국,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),15세이상관람가,"액션,드라마",롤랜드 에머리히,"채닝 테이텀,제이미 폭스,매기 질렌할"
75,애프터 어스,5/30/2013,"3,831,856,167",0.2%,"3,831,856,167","537,920","537,920",484,"19,867",미국,미국,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),12세이상관람가,"SF,액션,어드벤처",M. 나이트 샤말란,"윌 스미스,제이든 스미스"
76,사이코메트리,3/7/2013,"3,978,495,129",0.3%,"3,978,495,129","534,273","534,273",429,"23,487",한국,한국,"(주)엠픽처스,(주)파워이엔티,㈜게이트픽쳐스",씨제이이앤엠(주),청소년관람불가,미스터리,권호영,"김강우,김범,박혁권,이준혁,서현철,박성웅,박병렬,박은영,서왕석,박주형,정윤선,유재상,윤박,서영화,유승목,이솜,오희준"
77,퍼시 잭슨과 괴물의 바다,9/12/2013,"3,791,349,609",0.2%,"3,791,349,609","519,584","519,584",409,"17,054",미국,미국,,이십세기폭스코리아(주),12세이상관람가,"판타지,어드벤처",쏘어 프류덴탈,"로건 레먼,알렉산드리아 다다리오,브랜든 T. 잭슨"
78,남자사용설명서,2/14/2013,"3,606,654,257",0.2%,"3,606,654,257","507,913","507,913",372,"17,238",한국,한국,(주)영화사소풍,(주)쇼박스,15세이상관람가,"코미디,멜로/로맨스",이원석,"이시영,김영현,오정세,박영규,김정태,이원종,배성우,김준성,김민재,경수진,조혜선,최우영,성윤용,손종규,이순혜,차종호,정보름"
79,다이노소어 어드벤처 3D,12/19/2013,"4,140,930,000",0.3%,"4,140,930,000","507,164","507,164",464,"8,994",미국,"미국,영국",,이십세기폭스코리아(주),전체관람가,"액션,가족","베리 쿡,닐 나이팅게일","배한성,이광수"
80,무서운 이야기 2,6/5/2013,"3,393,667,500",0.2%,"3,393,667,500","495,522","495,522",337,"18,509",한국,한국,"(주)수필름,데이지엔터테인먼트",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"미스터리,공포(호러)","김성호,김휘,정범식,민규동","박성웅,우혜진,이세영,성준,이수혁,백진희,김슬기,정인선,고경표,김지원"
81,캐치미,12/18/2013,"3,293,262,500",0.2%,"3,293,262,500","480,434","480,434",517,"16,151",한국,한국,"(주)소넷엔터테인먼트,화이브라더스",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"코미디,멜로/로맨스",이현종,"김아중,주원,박은영,강남현,박태영,박호진,임우철,장원,신비감,조영헌,차승훈,이가경,이대수,최규호,이상훈,이성동,이성민,이정욱,이준규,이지연,이지영,김미나,김미라,김미숙,김소라,김영주,김초롱,김현아,김희정,배성우,유재명,김희원,이세랑"
82,썬더와 마법저택,12/24/2013,"3,109,415,000",0.2%,"3,109,415,000","459,295","459,295",422,"6,081",벨기에,벨기에,,씨제이이앤엠(주),전체관람가,"애니메이션,어드벤처,가족","벤 스타센,제레미 드그루손","김태균,정찬우"
83,노브레싱,10/30/2013,"2,991,824,739",0.2%,"2,991,824,739","451,669","451,669",584,"24,912",한국,"한국,필리핀","(주)영화사유랑,(주)팝콘에프앤엠,(주)더샘컴퍼니",(주)나이너스엔터테인먼트,15세이상관람가,"드라마,멜로/로맨스",조용선,"서인국,이종석,권유리,박철민,박정철,신민철,김재영,선우재덕,서준원,송병준,이명규,김준희,조상현,박용진"
84,클라우드 아틀라스,1/9/2013,"3,385,615,727",0.2%,"3,414,187,727","449,344","453,028",382,"13,627",미국,"미국,독일",,(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,"SF,판타지","앤디 워쇼스키,라나 워쇼스키,톰 티크베어","톰 행크스,할리 베리,휴 그랜트,배두나,짐 스터게스,벤 위쇼,휴고 위빙,수잔 서랜든"
85,창수,11/28/2013,"3,146,542,000",0.2%,"3,146,542,000","429,141","429,141",415,"19,471",한국,한국,"영화사 아람(주),(주)마이더스필름","(주)마인스 엔터테인먼트,(주)박수엔터테인먼트",청소년관람불가,드라마,이덕희,"임창정,안내상,정성화,손은서,김기훈,김윤영,김진용,추용현,방선화,안성곤,여예성,이덕희,이동진,장경선,정현철,방준호,지대한,전국환,박경환"
86,명탐정 코난 : 수평선상의 음모,8/7/2013,"2,465,123,000",0.2%,"2,465,123,000","389,871","389,871",316,"8,196",일본,일본,,씨제이이앤엠(주),12세이상관람가,애니메이션,야마모토 야스이치로,"타카야마 미나미,야마자키 와카나,카미야 아키라"
87,론 레인저,7/4/2013,"2,750,149,500",0.2%,"2,750,149,500","387,527","387,527",401,"14,155",미국,미국,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),15세이상관람가,"액션,어드벤처",고어 버빈스키,"조니 뎁,아미 해머,헬레나 본햄 카터"
88,스토커,2/28/2013,"2,829,265,174",0.2%,"2,829,265,174","378,874","378,874",329,"15,590",미국,미국,,이십세기폭스코리아(주),청소년관람불가,"드라마,스릴러",박찬욱,"미아 와시코브스카,매튜 구드,니콜 키드먼,더못 멀로니,재키 위버"
89,오즈 그레이트 앤드 파워풀,3/7/2013,"2,886,185,000",0.2%,"2,886,185,000","350,563","350,563",425,"15,582",미국,미국,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),전체관람가,"판타지,어드벤처,액션",샘 레이미,"제임스 프랭코,미쉘 윌리엄스,레이첼 와이즈,밀라 쿠니스"
90,미나문방구,5/16/2013,"2,247,017,000",0.1%,"2,247,017,000","334,323","334,323",385,"16,653",한국,한국,(주)별의별,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,"드라마,코미디",정익환,"최강희,봉태규,이재인,전경수,홍지은,유재상,김원해,박사랑,정준원,권해효,김고은,이세랑"
91,차이니즈 조디악,2/27/2013,"2,211,711,500",0.1%,"2,211,711,500","315,305","315,305",300,"13,432",중국,중국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"액션,어드벤처",성룡,"성룡,권상우"
92,빌리와 용감한 녀석들 2,2/21/2013,"2,006,325,000",0.1%,"2,006,325,000","306,837","306,837",289,"7,410",인도,인도,,(주)에스비에스콘텐츠허브,전체관람가,"애니메이션,어드벤처",닉힐 아드바니,"캐리 엘위스,크리스토퍼 로이드,제인 린치,바네사 윌리암스,정태호,박성광,신보라,양선일"
93,주먹왕 랄프,12/19/2012,"2,116,917,500",0.1%,"6,590,479,500","301,436","918,299",286,"7,086",미국,미국,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),전체관람가,애니메이션,리치 무어,"존 C. 레일리,잭 맥브레이어,제인 린치"
94,이스케이프 플랜,12/5/2013,"2,106,938,679",0.1%,"2,106,938,679","292,892","292,892",287,"10,331",미국,미국,,판씨네마(주),청소년관람불가,"액션,스릴러",미카엘 하프스트롬,"실베스터 스탤론,아놀드 슈왈제네거,제임스 카비젤"
95,눈의 여왕,2/7/2013,"1,846,221,000",0.1%,"1,846,221,000","276,913","276,913",316,"6,528",러시아,러시아,,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,"블라드 바르베,막심 스베쉬니코브","박보영,이수근,최수민,장광"
96,롤러코스터,10/17/2013,"1,913,087,600",0.1%,"1,913,087,600","270,148","270,148",374,"14,726",한국,한국,(주)판타지오픽쳐스,씨제이이앤엠(주),15세이상관람가,코미디,하정우,"정경호,한성천,김재화,최규환,김기천,김병옥,강신철,김성균,김한길,고성희,황정민,고규필"
97,헨젤과 그레텔: 마녀 사냥꾼 3D,2/14/2013,"2,122,205,602",0.1%,"2,122,205,602","269,510","269,510",297,"10,624",미국,"미국,영국",,씨제이이앤엠(주),청소년관람불가,"액션,코미디,판타지",토미 위르콜라,"제레미 레너,젬마 아터튼,팜케 얀센"
98,파이스토리 : 악당상어 소탕작전,1/10/2013,"1,808,263,000",0.1%,"1,808,263,000","267,440","267,440",298,"7,483",미국,"미국,한국",,(주)에스비에스콘텐츠허브,전체관람가,애니메이션,"마크 A.Z. 디페,박태동","드레이크 벨,앤디 딕,김병만,남보라,류담"
99,장고:분노의 추적자,3/21/2013,"1,883,634,000",0.1%,"1,883,634,000","260,144","260,144",342,"11,792",미국,미국,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),청소년관람불가,"서부극(웨스턴),드라마",쿠엔틴 타란티노,"레오나르도 디카프리오,제이미 폭스,크리스토프 왈츠,케리 워싱턴,사무엘 L. 잭슨,커트 러셀"
100,밤의 여왕,10/17/2013,"1,762,892,500",0.1%,"1,762,892,500","252,475","252,475",333,"13,286",한국,한국,"(주)영화사아이비젼,(유)밤의여왕문화산업전문회사",(주)인벤트스톤,15세이상관람가,"멜로/로맨스,코미디",김제영,"천정명,김민정,우상기,유재상,이동휘,최고은,이미도,한보름,지대한,남태부,김성은,안세하"
101,캡틴 필립스,10/23/2013,"1,679,067,434",0.1%,"1,679,067,434","241,514","241,514",302,"10,623",미국,미국,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),15세이상관람가,"액션,드라마",폴 그린그래스,"톰 행크스,캐서린 키너"
102,잠베지아: 신비한 나무섬의 비밀,12/25/2012,"1,579,355,000",0.1%,"3,333,947,000","232,089","472,692",240,"5,946",남아프리카공화국,"남아프리카공화국,미국",,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,애니메이션,웨인 쏜리,"사무엘 L. 잭슨,아비게일 브레스린,제프 골드블럼,짐 커밍스,유준상,하동훈,노홍철"
103,분노의 윤리학,2/21/2013,"1,658,653,000",0.1%,"1,658,653,000","225,618","225,618",302,"11,909",한국,한국,"(주)티피에스컴퍼니,(주)사람엔터테인먼트",롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"스릴러,드라마",박명랑,"이제훈,조진웅,김태훈,곽도원,문소리,이승준,고성희,박길수,진용욱"
104,잡스,8/29/2013,"1,594,901,136",0.1%,"1,594,901,136","225,343","225,343",402,"12,017",미국,미국,,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,조슈아 마이클 스턴,"애쉬튼 커처,조시 게드,더못 멀로니,매튜 모딘"
105,세이빙 산타,12/19/2013,"1,423,164,000",0.1%,"1,423,164,000","220,748","220,748",297,"4,347",영국,영국,,(주)영화사 빅,전체관람가,"애니메이션,코미디,가족","레온 주센,아론 실먼","마틴 프리먼,팀 커리,신동엽,정은지,김준면"
106,짱구는 못말려 극장판:태풍을 부르는 나와 우주의 프린세스,4/25/2013,"1,430,168,500",0.1%,"1,430,168,500","217,320","217,320",328,"5,977",일본,일본,,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,애니메이션,마스이 소이치,
107,송 포 유,4/18/2013,"1,485,573,000",0.1%,"1,485,573,000","217,314","217,314",317,"11,737",영국,영국,,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"코미디,드라마",폴 앤드류 윌리엄스,"테렌스 스탬프,바네사 레드그레이브,젬마 아터튼"
108,호빗: 뜻밖의 여정,12/13/2012,"1,712,751,650",0.1%,"23,436,820,716","213,869","2,818,993",280,"6,606",미국,"미국,뉴질랜드",,워너브러더스 코리아(주),12세이상관람가,"어드벤처,판타지",피터 잭슨,"마틴 프리먼,이안 맥켈런,리차드 아미티지,케이트 블란쳇,크리스토퍼 리,일라이저 우드,앤디 서키스,휴고 위빙,베네딕트 컴버배치"
109,비행기,12/19/2013,"1,497,601,500",0.1%,"1,497,601,500","209,653","209,653",408,"5,620",미국,미국,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),전체관람가,애니메이션,클레이 홀,"발 킬머,테리 해처,세드릭 더 엔터테이너,줄리아 루이스 드레퓌스"
110,비포 미드나잇,5/22/2013,"1,488,770,000",0.1%,"1,488,770,000","203,940","203,940",275,"9,504",미국,미국,,(주)팝엔터테인먼트,청소년관람불가,드라마,리차드 링클레이터,"에단 호크,줄리 델피,샤무스 데이비 피츠패트릭"
111,응징자,10/30/2013,"1,388,412,500",0.1%,"1,388,412,500","192,347","192,347",305,"12,023",한국,한국,(주)엔브릭스,(주)인벤트스톤,청소년관람불가,"액션,스릴러",신동엽,"양동근,주상욱,이태임,신준호,유재상,정유림,한유미,전국환,서동수,손강국,김권,장태성,반민정"
112,프리즈너스,10/2/2013,"1,374,330,500",0.1%,"1,374,330,500","188,084","188,084",297,"7,922",미국,미국,,"(주)넥스트엔터테인먼트월드(NEW),판씨네마(주)",청소년관람불가,"범죄,드라마,스릴러",드니 빌뇌브,"휴 잭맨,제이크 질렌할"
113,마이 리틀 히어로,1/9/2013,"1,286,203,128",0.1%,"1,302,907,128","183,650","185,978",341,"11,663",한국,한국,굿초이스컷픽쳐스(주),씨제이이앤엠(주),전체관람가,드라마,김성훈,"김래원,지대한,이성민,조안,이광수,이청미,이효선,조선아,최지연,김원해,이해영,이민아,김강일,강두,김성은"
114,해양경찰 마르코,2/14/2013,"1,151,907,000",0.1%,"1,151,907,000","181,740","181,740",276,"4,674",덴마크,덴마크,,(주)인벤트스톤,전체관람가,"어드벤처,애니메이션",얀 리벡,"이광수,송지효"
115,백악관 최후의 날,6/5/2013,"1,272,025,000",0.1%,"1,272,025,000","181,257","181,257",283,"9,349",미국,미국,,씨너스엔터테인먼트(주),청소년관람불가,"액션,스릴러",안톤 후쿠아,"제라드 버틀러,모건 프리먼,아론 에크하트,릭 윤"
116,로마 위드 러브,4/18/2013,"1,324,599,301",0.1%,"1,324,599,301","180,779","180,779",201,"7,618",미국,"미국,이탈리아,스페인",,(주)나이너스엔터테인먼트,청소년관람불가,코미디,우디 알렌,"알렉 볼드윈,엘렌 페이지,제시 아이젠버그,페넬로페 크루즈,로베르토 베니니,우디 알렌"
117,명탐정 코난:은빛 날개의 마술사,1/24/2013,"1,158,761,500",0.1%,"1,158,761,500","176,495","176,495",139,"3,661",일본,일본,,씨제이이앤엠(주),전체관람가,애니메이션,야마모토 야스이치로,"김선혜,강수진,이정구"
118,톱스타,10/24/2013,"1,194,185,500",0.1%,"1,194,185,500","175,153","175,153",397,"12,218",한국,한국,영화사 문(주),롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,드라마,박중훈,"엄태웅,김민준,소이현,배중식,서성만,신영선,오형근,유국영,이용민,강구현,권회수,김용진,정용현,김준성,김태환,조명행,조윤선,차상민,최성겸,최성욱,최호,문도선,박희건,강성진,이금희,유지연"
119,노리개,4/18/2013,"1,229,614,500",0.1%,"1,229,614,500","169,064","169,064",278,"11,564",한국,한국,주식회사 마운틴픽쳐스,(주)인벤트스톤,청소년관람불가,드라마,최승호,"마동석,이승연,민지현,강미경,김용헌,서태화,기주봉,편보승,정명근,서호철"
120,엔더스 게임,12/31/2013,"1,229,288,000",0.1%,"1,229,288,000","166,533","166,533",460,"2,876",미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"SF,액션,어드벤처",개빈 후드,"해리슨 포드,아사 버터필드,헤일리 스테인펠드,비올라 데이비스,아비게일 브레스린,벤 킹슬리"
121,니코: 산타비행단의 모험,12/25/2012,"1,111,536,500",0.1%,"2,787,570,000","164,386","407,448",260,"4,260",핀란드,"핀란드,덴마크,아일랜드,독일",,씨너스엔터테인먼트(주),전체관람가,"애니메이션,어드벤처,가족","캐리 주스넌,요르겐 레르담","카리 히타라티,카리 케토넨,엘레나 크니틸라,주원,김원효,나르샤"
122,더 자이언트,2/21/2013,"996,662,000",0.1%,"996,662,000","157,990","157,990",227,"4,565",미국,"미국,태국",,(주)마인스 엔터테인먼트,전체관람가,애니메이션,프라파스 콜사라논,"김준현,정범균,김지민"
