■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2017-01-01~2017-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
236,"좋아해, 너를",9/14/2017,"265,102,800",0.0%,"265,132,800","30,714","30,719",101,"1,881",일본,일본,,(주)디오시네마,12세이상관람가,"드라마,멜로/로맨스",이마이즈미 리키야,
237,리빙보이 인 뉴욕,11/9/2017,"248,619,800",0.0%,"248,619,800","30,379","30,379",158,"2,998",미국,미국,,주식회사 더쿱,15세이상관람가,"멜로/로맨스,드라마",마크 웹,"칼럼 터너,제프 브리지스,케이트 베킨세일,키어시 클레몬스,피어스 브로스넌,신시아 닉슨"
238,반지의 제왕 : 왕의 귀환 (확장판),1/25/2017,"370,268,000",0.0%,"370,268,000","30,349","30,349",56,869,뉴질랜드,"뉴질랜드,미국",,(주)디스테이션,12세이상관람가,"판타지,어드벤처,액션",피터 잭슨,"일라이저 우드,이안 맥켈런,리브 타일러,비고 모텐슨,숀 애스틴,케이트 블란쳇,존 라이스 데이비스,빌리 보이드,도미니크 모나한,올랜도 블룸,크리스토퍼 리,휴고 위빙,숀 빈,이안 홈,앤디 서키스"
239,"나의 사랑, 그리스",4/20/2017,"241,875,000",0.0%,"241,875,000","30,181","30,181",123,"1,801",그리스,그리스,,(주)팝엔터테인먼트,15세이상관람가,"드라마,멜로/로맨스",크리스토퍼 파파칼리아티스,"J.K. 시몬스,크리스토퍼 파파칼리아티스,안드레아 오스바트"
240,역모-반란의 시대,11/23/2017,"218,173,300",0.0%,"218,173,300","30,116","30,116",355,"4,100",한국,한국,"Picsso,(주)원픽쳐스",(주)스톰픽쳐스코리아,15세이상관람가,"사극,액션",김홍선,"정해인,김지훈,조재윤,이원종,박동선,박성호,박호산,오유진,이동준,이정우,정지훈"
241,너브,1/11/2017,"239,275,800",0.0%,"239,275,800","29,441","29,441",151,"2,437",미국,미국,,(주)박수엔터테인먼트,15세이상관람가,"어드벤처,스릴러","헨리 유스트,아리엘 슐만","엠마 로버츠,줄리엣 루이스"
242,세 번째 살인,12/14/2017,"240,395,200",0.0%,"240,395,200","29,361","29,361",119,"1,876",일본,일본,,(주)티캐스트,15세이상관람가,스릴러,고레에다 히로카즈,"후쿠야마 마사하루,야쿠쇼 코지,히로세 스즈"
243,패터슨,12/21/2017,"237,836,300",0.0%,"237,836,300","29,277","29,277",62,"1,062",프랑스,"프랑스,독일,미국",,그린나래미디어(주),12세이상관람가,드라마,짐 자무쉬,"아담 드라이버,골시프테 파라하니"
244,매직울프,10/3/2017,"224,852,500",0.0%,"224,852,500","29,204","29,204",168,"1,429",러시아,러시아,,(주)박수엔터테인먼트,전체관람가,"애니메이션,어드벤처,코미디","안드레이 갈랏,막심 볼코브","톰 펠튼,루비 로즈,토마스 이안 니콜라스"
245,걸 온 더 트레인,3/9/2017,"222,516,500",0.0%,"222,516,500","29,190","29,190",331,"4,012",미국,미국,,씨제이이앤엠(주),청소년관람불가,"드라마,스릴러,미스터리",테이트 테일러,"에밀리 블런트,해일리 베넷,루크 에반스,레베카 퍼거슨,로라 프레폰,에드가 라미레즈,앨리슨 제니,저스틴 세럭스,리사 쿠드로"
246,분노,3/30/2017,"233,262,037",0.0%,"235,384,037","28,937","29,176",99,"1,831",일본,일본,,메가박스중앙(주)플러스엠,청소년관람불가,스릴러,이상일,"와타나베 켄,모리야마 미라이,마츠야마 켄이치,히로세 스즈,미야자키 아오이,츠마부키 사토시,미우라 타카히로,타카하타 미츠키,이케와키 치즈루,하라 히데코"
247,데스노트: 더 뉴 월드,3/29/2017,"220,886,363",0.0%,"220,886,363","28,723","28,723",309,"3,372",일본,일본,,(주)디스테이션,15세이상관람가,"범죄,드라마,스릴러",사토 신스케,"히가시데 마사히로,이케마츠 소스케,토다 에리카,스다 마사키,카와에이 리나"
248,마리안느와 마가렛,4/20/2017,"200,228,400",0.0%,"200,228,400","28,722","28,722",64,"1,271",한국,한국,(주)기린제작사,(주)팝엔터테인먼트,전체관람가,다큐멘터리,윤세영,"마리안느 스퇴거,마가렛 피사렉,박정환"
249,극장판 암살교실 : 365일의 시간,3/23/2017,"210,398,500",0.0%,"210,398,500","28,364","28,364",98,"1,529",일본,일본,,(주)박수엔터테인먼트,12세이상관람가,애니메이션,키시 세이지,
250,스페이스 비트윈 어스,3/16/2017,"215,291,361",0.0%,"215,291,361","28,085","28,085",370,"4,978",미국,미국,,씨네그루(주)키다리이엔티,12세이상관람가,"어드벤처,드라마,멜로/로맨스,SF",피터 첼섬,"게리 올드만,아사 버터필드,칼라 구기노,브릿 로버트슨,B.D. 웡,자넷 몽고메리"
251,키드냅,11/22/2017,"214,871,800",0.0%,"214,871,800","27,854","27,854",167,"4,098",미국,미국,,(주)제이앤씨미디어그룹,15세이상관람가,"액션,스릴러",루이스 프리에토,할리 베리
252,반지의 제왕 : 두개의 탑 (확장판),1/18/2017,"350,183,800",0.0%,"350,183,800","27,440","27,440",58,683,뉴질랜드,"뉴질랜드,미국",,(주)디스테이션,12세이상관람가,"판타지,어드벤처,액션",피터 잭슨,"일라이저 우드,이안 맥켈런,리브 타일러,비고 모텐슨,숀 애스틴,케이트 블란쳇,존 라이스 데이비스,빌리 보이드,도미니크 모나한,올랜도 블룸,크리스토퍼 리,휴고 위빙,숀 빈,이안 홈,앤디 서키스"
253,내게 남은 사랑을,11/2/2017,"180,693,600",0.0%,"180,693,600","27,414","27,414",156,"1,656",한국,한국,"(주)와호엔터테인먼트,(재)CBS",(주)비엠컬쳐스,12세이상관람가,드라마,진광교,"성지루,전미선,권소현,양홍석,이예원,박민지,조윤담,이병준,이유진,이지훈,이현,신문성,서호철"
254,지니어스,4/13/2017,"209,700,437",0.0%,"209,700,437","27,224","27,224",172,"2,310",영국,"영국,미국",,(주)라이크 콘텐츠,12세이상관람가,드라마,마이클 그랜다지,"콜린 퍼스,주드 로,니콜 키드먼,로라 린니,가이 피어스,도미닉 웨스트,바네사 커비,마크 아놀드"
255,로스트 인 파리,5/18/2017,"215,591,038",0.0%,"215,591,038","27,206","27,206",85,"1,708",프랑스,"프랑스,벨기에",,그린나래미디어(주),12세이상관람가,"멜로/로맨스,어드벤처","도미니크 아벨,피오나 고든","피오나 고든,도미니크 아벨"
256,재키,1/25/2017,"209,985,243",0.0%,"209,985,243","26,788","26,788",97,"1,628",칠레,"칠레,프랑스,미국",,그린나래미디어(주),15세이상관람가,드라마,파블로 라라인,"나탈리 포트만,피터 사스가드,그레타 거윅,빌리 크루덥,존 캐롤 린치,존 허트,맥스 카셀라,리차드 E. 그랜트,베스 그랜트,코리 존슨"
257,몬스터 섬의 비밀,9/7/2017,"184,568,800",0.0%,"184,568,800","26,739","26,739",150,"1,736",멕시코,멕시코,,(주)박수엔터테인먼트,전체관람가,애니메이션,레오폴도 아귈라,"박상우,조연우,박정욱,오은수,방지원,신정훈"
258,아기돼지 3형제와 매직램프,3/23/2017,"208,444,600",0.0%,"208,444,600","26,670","26,670",135,"1,388",중국,중국,,(주)팝엔터테인먼트,전체관람가,애니메이션,유위,
259,메소드,11/2/2017,"215,611,800",0.0%,"215,611,800","26,577","26,577",244,"2,933",한국,한국,모베터필름 주식회사,(주)엣나인필름,15세이상관람가,드라마,방은진,"박성웅,윤승아,오승훈,사우,상훈,박정민,박주연,박진성,서지혜,안주영,오수빈,조윤담,조혜림,이경민,이유진,이장호,이혜수"
260,러브레터,11/20/1999,"207,828,700",0.0%,"771,012,192","26,557","101,049",121,"1,661",일본,일본,후지텔레비젼네트웍,"(주)제이앤씨미디어그룹,(유)조이앤시네마,(주)팝엔터테인먼트",전체관람가,"멜로/로맨스,드라마",이와이 슌지,"나까야마 미호,토요카와 에츠시,사카이 미키"
261,배저로와 친구들: 신비한 모험,10/26/2017,"177,884,400",0.0%,"177,884,400","26,185","26,185",293,"1,758",노르웨이,노르웨이,,와이드 릴리즈(주),전체관람가,"애니메이션,코미디,가족,어드벤처,뮤지컬,판타지","라스무스 A. 실버르센,룬 스파안스","김기철,최한,안현서,신경선,존 F.브룬고트,헤르만 사바도,마이 브리트 앤더슨"
262,슈퍼 버드,4/6/2017,"183,154,100",0.0%,"183,154,100","25,964","25,964",288,"1,858",멕시코,멕시코,,와이드 릴리즈(주),전체관람가,애니메이션,"리카르도 아나이즈,마이크 컨켈,라울 가르시아","에드워드 제임스 올모스,치치 마린,케이트 델 카스틸로"
263,부니베어: 로거빅 컴백홈 프로젝트,6/29/2017,"177,955,300",0.0%,"177,955,300","25,908","25,908",277,"1,799",중국,중국,,예지림엔터테인먼트,전체관람가,애니메이션,정량,"박상훈,홍진욱,윤세웅,임채헌"
264,골드,3/22/2017,"195,316,900",0.0%,"195,316,900","25,612","25,612",200,"3,102",미국,미국,,CGV아트하우스,15세이상관람가,"드라마,어드벤처",스티븐 개건,"매튜 매커너히,브라이스 달라스 하워드,에드가 라미레즈"
265,사다코 대 카야코,1/4/2017,"201,673,000",0.0%,"202,716,000","25,531","25,680",131,"2,897",일본,일본,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,공포(호러),시라이시 코지,"야마모토 미즈키,타마시로 티나"
266,에곤 쉴레: 욕망이 그린 그림,12/22/2016,"205,010,000",0.0%,"395,435,100","25,457","49,388",48,"1,172",오스트리아,"오스트리아 ,룩셈부르크",,(주)티캐스트,청소년관람불가,드라마,디에터 버너,"노아 자베드라,마레지 리크너"
267,언노운 걸,5/3/2017,"201,232,700",0.0%,"201,993,700","25,091","25,176",67,"1,441",벨기에,"벨기에,프랑스",,오드,12세이상관람가,드라마,"뤽 다르덴,장 피에르 다르덴","아델 하에넬,올리비에 구르메"
268,아우토반,3/22/2017,"196,841,500",0.0%,"196,841,500","24,983","24,983",153,"3,489",영국,"영국,독일",,와이드 릴리즈(주),15세이상관람가,"액션,스릴러",에란 크리비,"니콜라스 홀트,펠리시티 존스,안소니 홉킨스,벤 킹슬리"
269,"내 어깨 위 고양이, 밥",1/4/2017,"195,472,500",0.0%,"211,734,500","24,758","26,652",112,"1,864",영국,영국,,(주)누리픽쳐스,12세이상관람가,드라마,로저 스포티스우드,"루크 트레더웨이,루타 게드민타스,조앤 프로갯,안소니 헤드"
270,꿈의 제인,5/31/2017,"200,096,200",0.0%,"204,585,700","24,393","24,995",86,"2,182",한국,한국,영화사 서울집,"(주)엣나인필름,CGV아트하우스",청소년관람불가,드라마,조현훈,"이민지,구교환,이주영,박현영,조경아,이성민,김가희"
271,"안녕, 나의 소울메이트",12/7/2017,"191,541,500",0.0%,"191,541,500","24,381","24,381",165,"1,927",홍콩,홍콩,,(주)나이너스엔터테인먼트,15세이상관람가,드라마,증국상,"주동우,마사순,이정빈"
272,슈퍼오리 : 태양을 지켜라,8/31/2017,"170,800,400",0.0%,"170,800,400","24,319","24,319",257,"1,492",러시아,러시아,,와이드 릴리즈(주),전체관람가,애니메이션,빅터 라키소프,"박상우,오은수,방지원,박정욱,신정훈,송영인"
273,클로저,2/3/2005,"179,775,032",0.0%,"1,629,844,032","24,159","244,701",99,"2,342",미국,미국,워너 브러더스 텔레비전,"(주)퍼스트런,글뫼 주식회사,소니픽쳐스릴리징코리아","18세관람가,청소년관람불가","멜로/로맨스,드라마",마이크 니콜스,"줄리아 로버츠,주드 로"
274,빌리 엘리어트,2/16/2001,"179,775,000",0.0%,"192,643,000","24,134","25,701",82,"1,553",영국,"영국,프랑스",,"(주)팝엔터테인먼트,유아이피-씨아이씨영화및비디오배급(유)","12세이상관람가,12세관람가","가족,드라마",스티븐 달드리,"제이미 벨,줄리 월터스"
275,하이큐!! 끝과 시작,11/16/2016,"182,633,000",0.0%,"727,479,000","24,099","99,803",73,"1,372",일본,일본,,(주)팝엔터테인먼트,12세이상관람가,애니메이션,미츠나카 스스무,"히노 사토시,이리노 미유"
276,패션 오브 크라이스트,4/2/2004,"180,074,000",0.0%,"5,518,901,500","24,012","865,018",128,"2,756",미국,미국,아이콘프로덕션,"(주)이수C&E,이십세기폭스필름코퍼레이션",15세관람가,드라마,멜 깁슨,"제임스 카비젤,모니카 벨루치,마이아 모겐스턴"
277,언프렌드,2/9/2017,"187,802,900",0.0%,"187,802,900","23,688","23,688",179,"1,749",독일,독일,,(주)크리픽쳐스,15세이상관람가,스릴러,시몬 베호벤,"알리시아 데브넘 캐리,리슬 알러스,윌리엄 모즐리,코너 파올로"
278,파워배틀 와치카: 와치가면의 역습,6/1/2017,"166,656,500",0.0%,"166,656,500","23,630","23,630",246,"1,787",한국,한국,(주)삼지애니메이션,(주)삼지애니메이션,전체관람가,애니메이션,"이영준,김래경","엄상현,전태열,정혜원"
279,레이디 맥베스,8/3/2017,"183,617,800",0.0%,"183,617,800","23,568","23,568",53,"1,034",영국,영국,,주식회사 씨네룩스,청소년관람불가,드라마,윌리엄 올드로이드,플로렌스 퓨
280,제인 도,8/23/2017,"183,443,765",0.0%,"183,443,765","23,469","23,469",110,"2,003",영국,"영국,미국",,오퍼스픽쳐스(유),청소년관람불가,공포(호러),안드레 외브레달,"에밀 허쉬,브라이언 콕스,올웬 캐서린 켈리"
281,토마스와 친구들: 수수께끼 해적선과 보물찾기,6/29/2017,"155,824,700",0.0%,"155,824,700","23,395","23,395",145,"1,544",영국,영국,,KBS 미디어,전체관람가,애니메이션,데이비드 스토튼,
282,유리정원,10/25/2017,"160,437,700",0.0%,"160,437,700","22,752","22,752",332,"4,480",한국,한국,준필름,(주)리틀빅픽쳐스,12세이상관람가,"미스터리,드라마",신수원,"문근영,김태훈,서태화,조예리,정애화,이승아"
283,스테이션 7,12/7/2017,"169,220,100",0.0%,"169,220,100","22,536","22,536",239,"2,604",러시아,러시아,,(주)영화사 진진,12세이상관람가,"액션,드라마",클림 시펜코,"블라디미르 브도비첸코프,파벨 데레비앙코"
284,송 투 송,7/26/2017,"172,525,100",0.0%,"172,525,100","22,518","22,518",97,"1,526",미국,미국,,CGV아트하우스,청소년관람불가,"드라마,멜로/로맨스",테렌스 맬릭,"라이언 고슬링,루니 마라"
285,행복 목욕탕,3/23/2017,"168,644,600",0.0%,"169,897,600","21,806","21,944",103,"1,516",일본,일본,,(주)디스테이션,12세이상관람가,"가족,드라마",나카노 료타,"미야자와 리에,스기사키 하나,오다기리 조,이토 아오이"
286,프란츠,7/20/2017,"150,974,100",0.0%,"150,974,100","20,760","20,760",47,"1,118",프랑스,프랑스,,찬란,12세이상관람가,"멜로/로맨스,드라마",프랑수아 오종,"피에르 니네이,폴라 비어"
287,빌리 진 킹: 세기의 대결,11/16/2017,"158,890,000",0.0%,"158,890,000","20,018","20,018",135,"1,882",미국,"미국,영국",,이십세기폭스코리아(주),15세이상관람가,코미디,"발레리 페리스,조나단 데이턴","엠마 스톤,스티브 카렐"
288,극장판 어드벤처 타임: 비밀의 아일랜드,4/13/2017,"163,679,600",0.0%,"163,679,600","19,986","19,986",125,"1,009",미국,미국,,(주)팝엔터테인먼트,전체관람가,애니메이션,엘리자베스 이토,
289,아이 앰 히스 레저,10/19/2017,"158,340,439",0.0%,"158,340,439","19,771","19,771",139,"2,401",캐나다,캐나다,,오드,12세이상관람가,다큐멘터리,"아드리안 부이텐후이스,데릭 머레이","히스 레저,나오미 왓츠"
290,러브 액츄얼리,12/5/2003,"167,459,800",0.0%,"2,144,504,708","19,561","307,284",97,817,미국,"미국,영국",,"(주)제이앤씨미디어그룹,UIP코리아,(유)조이앤시네마","15세관람가,15세이상관람가","멜로/로맨스,드라마,코미디",리차드 커티스,"휴 그랜트,콜린 퍼스,알란 릭맨,엠마 톰슨,리암 니슨,로라 린니,키이라 나이틀리,마틴 맥커천,빌 나이히"
291,뚜르: 내 생애 최고의 49일,2/1/2017,"141,574,700",0.0%,"208,911,200","19,440","27,908",227,"2,779",한국,한국,"미디어길,(주)영화사 북극곰",(주)리틀빅픽쳐스,12세이상관람가,다큐멘터리,"임정하,전일우,박형준,김양래","이윤혁,전일우,이다윗,이윤혁,이정훈,김민정,김지영"
292,부니베어: 나무 도둑의 습격,9/14/2017,"129,228,400",0.0%,"129,228,400","19,267","19,267",245,"1,559",중국,중국,,예지림엔터테인먼트,전체관람가,애니메이션,정량,"박상훈,홍진욱,윤세웅,임채헌"
293,슬립리스: 크리미널 나이트,3/8/2017,"146,025,800",0.0%,"146,025,800","18,740","18,740",158,"2,787",미국,미국,,(주)미디어로그,15세이상관람가,"액션,범죄,스릴러",바란 보 오다르,"제이미 폭스,미셸 모나한,데이빗 하버,더못 멀로니,가브리엘 유니온,스쿳 맥네이리,티.아이.,살라 베이커,스티브 콜터,릭 레잇츠"
