■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2016-01-01~2016-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
615,피서지에서 생긴 일,8/19/1972,"3,429,000",0.0%,"16,664,000","1,630","8,214",1,18,미국,미국,워너 브러더스 픽쳐스,,,드라마,델머 데이브즈,리차드 에건
616,라이엇,7/6/2016,"8,145,000",0.0%,"8,145,000","1,629","1,629",1,7,미국,미국,,제인앤유,청소년관람불가,액션,존 라이드,"돌프 룬드그렌,척 리델"
617,플라워 쇼,10/27/2016,"11,240,400",0.0%,"11,240,400","1,628","1,628",15,171,아일랜드,아일랜드,,(주)디스테이션,12세이상관람가,드라마,비비안 드 쿠시,엠마 그린웰
618,스파이 브릿지,11/5/2015,"13,045,800",0.0%,"2,062,654,278","1,621","266,493",8,50,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"스릴러,드라마",스티븐 스필버그,"톰 행크스,마크 라이런스,오스틴 스토웰"
619,소야곡,,"3,236,000",0.0%,"3,236,000","1,618","1,618",1,16,미국,미국,,,,멜로/로맨스,진 네글레스코,"조안 크로포드,존 가필드"
620,미녀와 야수,7/4/1992,"13,085,000",0.0%,"1,508,608,500","1,615","146,850",1,13,미국,미국,월트디즈니,"워너브러더스 코리아(주),한국소니픽쳐스릴리징브에나비스타영화㈜","연소자관람가,전체관람가","애니메이션,드라마,가족","게리 트러스데일,커크 와이즈","페이지 오하라,로비 벤슨"
621,모정,12/9/1972,"4,028,000",0.0%,"30,661,000","1,598","14,865",1,24,미국,미국,이십세기폭스필름코퍼레이션,,12세관람가,"드라마,전쟁",헨리 킹,"윌리엄 홀든,제니퍼 존스"
622,종착역,,"3,815,000",0.0%,"16,979,000","1,581","8,139",1,35,미국,"미국,이탈리아",,,,드라마,비토리오 데 시카,"제니퍼 존스,몽고메리 클리프트,지노 셀비,리차드 베이머"
623,흑기사,10/24/1973,"3,147,000",0.0%,"18,184,000","1,572","9,070",1,31,미국,미국,메트로-골드윈-마이어,,,"드라마,멜로/로맨스,사극",리차드 소프,"마가리타 로버츠,아이니스 맥켄지"
624,코드네임 : 콜드워,10/13/2016,"11,813,500",0.0%,"11,813,500","1,570","1,570",56,455,홍콩,홍콩,,"롯데쇼핑㈜롯데엔터테인먼트,(주)퍼스트런",15세이상관람가,"범죄,액션","써니 럭,렁록만","곽부성,양가휘,주윤발,펑위옌,양채니"
625,밴드 웨건,,"3,138,000",0.0%,"3,138,000","1,564","1,564",1,15,미국,미국,,,12세이상관람가,"가족,뮤지컬,코미디",빈센트 미넬리,
625,빨간 마후라,,"3,143,000",0.0%,"12,267,000","1,564","6,110",1,33,한국,한국,신필름,,12세이상관람가,"액션,전쟁",신상옥,"남궁원,윤인자,신영균,최무룡,최은희,이대엽"
627,얼라이드,1/11/2017,"12,764,000",0.0%,"12,764,000","1,562","1,562",3,5,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"스릴러,드라마,멜로/로맨스",로버트 저메키스,"브래드 피트,마리옹 꼬띠아르,리지 캐플란,매튜 구드,자레드 해리스"
628,누구를 위하여 종은 울리나,3/18/1972,"3,600,000",0.0%,"21,841,586","1,556","12,877",1,21,미국,미국,파라마운트 픽쳐스,,미정,"드라마,멜로/로맨스,전쟁",샘 우드,"잉그리드 버그만,게리 쿠퍼"
629,우정어린 설복,,"3,078,000",0.0%,"3,078,000","1,544","1,544",1,31,미국,미국,,,,"드라마,서부극(웨스턴),가족,전쟁",윌리엄 와일러,"게리 쿠퍼,도로시 맥과이어,안소니 퍼킨스"
630,와룡선생 상경기,,"3,050,000",0.0%,"6,606,000","1,525","2,033",1,24,한국,한국,신필름,,,코미디,김용덕,"김희갑,허장강,윤인자,엄앵란"
631,시계태엽 오렌지,,"10,408,100",0.0%,"10,986,100","1,520","1,632",1,24,미국,미국,,,청소년관람불가,"범죄,드라마",스탠리 큐브릭,
632,혼도,,"3,528,000",0.0%,"3,528,000","1,519","1,519",1,21,미국,미국,워너 브러더스 픽쳐스,,,서부극(웨스턴),존 페로우,"존 웨인,제랄딘 페이지"
633,쥴 앤 짐,1/4/1997,"8,694,500",0.0%,"16,429,000","1,516","2,781",5,147,프랑스,프랑스,르 필름즈 두 카로스,㈜영화사 백두대간,고등학생이상관람가,"드라마,멜로/로맨스",프랑수아 트뤼포,"오스카 베르너,앙리 세르"
634,아파치,,"3,730,000",0.0%,"3,730,000","1,514","1,514",1,39,미국,미국,,,12세관람가,서부극(웨스턴),로버트 알드리치,"버트 랜커스터,진 피터스"
635,지상 최대의 작전,,"3,480,000",0.0%,"9,459,000","1,513","4,497",1,18,,,,,,,,
636,모퉁이 가게,,"3,247,000",0.0%,"4,104,000","1,497","1,655",1,23,미국,미국,,,전체관람가,"코미디,멜로/로맨스",에른스트 루비치,"마가렛 설리반,제임스 스튜어트"
637,마타하리,,"3,121,000",0.0%,"4,755,000","1,495","2,312",1,18,미국,미국,,,,드라마,조지 피츠모리스,"그레타 가르보,라이오넬 배리모어"
638,대원군,,"3,006,000",0.0%,"3,006,000","1,493","1,493",1,16,한국,한국,,,,사극,신상옥,"신영균,김지미,최남현,이풍구"
639,400번의 구타,4/13/2016,"9,132,800",0.0%,"11,368,800","1,490","1,916",7,161,프랑스,프랑스,,㈜영화사 백두대간,"15세이상관람가,전체관람가",드라마,프랑수아 트뤼포,"장 피에르 레오,클레르 모리에"
640,흔들리는 물결,10/27/2016,"10,556,000",0.0%,"11,781,300","1,489","1,697",16,179,한국,한국,"비밀의화원,청년필름(주)",무브먼트,12세이상관람가,멜로/로맨스,김진도,"심희섭,고원희,윤혜리,목규리"
641,마포사는 황부자,,"2,975,000",0.0%,"2,975,000","1,485","1,485",1,32,한국,한국,,,,드라마,이봉래,"김승호,도금봉,최지희"
642,미워도 다시 한번 '80,6/21/1980,"2,960,000",0.0%,"4,172,000","1,480","2,086",1,25,한국,한국,한림영화,,국민학생관람불가,"드라마,멜로/로맨스",변장호,"윤일봉,김영란,김윤경,김희라"
643,눈의 여왕 3: 눈과 불의 마법대결,1/4/2017,"10,551,000",0.0%,"10,551,000","1,477","1,477",7,14,러시아,러시아,,(주)이수C&E,전체관람가,"애니메이션,어드벤처,가족,판타지",알렉세이 트시칠린,"박지윤,엄상현,남도형,박상훈,이재범"
644,카사블랑카,4/3/1999,"3,465,000",0.0%,"31,354,500","1,474","13,040",1,12,미국,미국,워너브러더스사㈜,,12세 미만인 자는 관람할 수 없는 등급,"드라마,멜로/로맨스,전쟁",마이클 커티즈,"험프리 보가트,잉그리드 버그만,폴 헌레이드"
645,원한의 도곡리 다리,,"2,918,000",0.0%,"7,356,000","1,473","3,687",1,35,미국,미국,,,,"드라마,전쟁",마크 로브슨,"윌리엄 홀든,그레이스 켈리"
646,두 개의 연애,4/14/2016,"13,282,500",0.0%,"13,282,500","1,466","1,466",16,193,한국,한국,하준사,(주)드림팩트엔터테인먼트,15세이상관람가,멜로/로맨스,조성규,"김재욱,채정안,박규리,오희준"
647,방 안의 코끼리,3/3/2016,"13,173,800",0.0%,"13,173,800","1,465","1,465",24,262,한국,한국,한국영화아카데미,㈜인디스토리,청소년관람불가,"기타,SF,드라마,코미디,판타지,멜로/로맨스","박수영,권칠인,권호영","곽시양,신동미,서준영,권율,김태한,노수산나"
648,사랑의 전주곡,,"2,912,000",0.0%,"2,912,000","1,451","1,451",1,20,미국,미국,,,,"코미디,멜로/로맨스",월터 랭,"스펜서 트레이시,캐서린 헵번"
649,"사랑해, 파리",2/1/2007,"10,526,000",0.0%,"376,527,000","1,449","59,648",22,199,프랑스,프랑스,,"(주)드림팩트엔터테인먼트,(주)미로비젼",15세이상관람가,멜로/로맨스,"조엘 코엔,에단 코엔,이자벨 코이젯트,월터 살레스,톰 티크베어","나탈리 포트만,일라이저 우드"
650,미라클 워커,,"2,872,000",0.0%,"3,590,000","1,436","1,795",1,20,,,,,,,,
651,협객 김두한,6/5/1975,"2,855,000",0.0%,"3,657,000","1,425","1,826",1,15,한국,한국,신프로덕션,,15세이상관람가,액션,김효천,"이대근,독고성,서미경"
652,지상에서 영원으로,,"2,878,000",0.0%,"25,835,000","1,424","11,984",1,10,미국,미국,콜럼비아 픽쳐스 코포레이션,,전체관람가,"전쟁,드라마,멜로/로맨스",프레드 진네만,몽고메리 클리프트
653,산하고인,3/10/2016,"10,464,000",0.0%,"10,464,000","1,419","1,419",26,238,중국,"중국,프랑스,일본",,(주)에스와이코마드,12세이상관람가,드라마,지아 장 커,"자오 타오,장애가"
654,비바 자파타,,"2,865,000",0.0%,"3,465,000","1,415","1,715",1,15,미국,미국,,,,드라마,엘리아 카잔,"말론 브란도,진 피터스"
654,코리올라누스,11/10/2016,"19,644,000",0.0%,"19,644,000","1,415","1,415",10,76,영국,영국,,메가박스중앙(주),12세이상관람가,공연,조시 루크,"톰 히들스턴,마크 게티스"
656,아이들의 시간,,"2,841,000",0.0%,"3,498,000","1,408","1,670",1,20,미국,미국,,,,드라마,윌리엄 와일러,"오드리 헵번,셜리 맥클레인"
657,나는 증인이다,9/14/2016,"7,113,800",0.0%,"7,113,800","1,407","1,407",2,99,한국,"한국,중국",(주)문와쳐,(주)문와쳐,15세이상관람가,"미스터리,스릴러",안상훈,"양미,루한"
658,언니는 말괄량이,,"2,794,000",0.0%,"5,560,000","1,404","3,515",1,26,한국,한국,,,,드라마,한형모,"김진규,엄앵란,문정숙,이대엽"
659,소셜포비아,3/12/2015,"11,994,900",0.0%,"1,977,837,063","1,403","251,434",2,65,한국,한국,한국영화아카데미,CGV아트하우스,15세이상관람가,"스릴러,드라마",홍석재,"변요한,이주승,하윤경,이강욱,류준열,배유람,임지호,엄기성,하상명,전신환,김종수,남문철,오희준"
659,하얀 까마귀,,"2,806,000",0.0%,"2,806,000","1,403","1,403",1,27,한국,한국,,,,드라마,정진우,"김지미,신성일,남궁원"
661,어느 여대생의 고백,,"2,810,000",0.0%,"4,130,000","1,400","2,067",1,19,한국,한국,,,,,신상옥,"최은희,김승호,유계선"
662,딜쿠샤,11/24/2016,"10,354,400",0.0%,"10,474,400","1,381","1,424",8,144,한국,한국,"(주)인디컴,영화사청어람(주)",(주)리틀빅픽쳐스,12세이상관람가,"다큐멘터리,판타지","김태영,이세영","길용우,김정옥,김태영,김훈제"
663,비치온더비치,12/8/2016,"10,241,700",0.0%,"10,241,700","1,375","1,375",16,248,한국,한국,비치사,(주)로카,청소년관람불가,멜로/로맨스,정가영,"정가영,김최용준,이하윤"
664,미워도 다시 한번 2,,"2,753,000",0.0%,"5,917,000","1,374","2,956",1,21,한국,한국,,,,"드라마,멜로/로맨스",정소영,"김정훈,김정옥,김지영,문희,신영균"
665,파란 이별의 글씨,,"2,746,000",0.0%,"5,486,000","1,373","2,738",1,35,한국,한국,세기상사㈜,,,드라마,정진우,"문희,윤정희,신성일"
666,사랑은 부엉부엉,12/29/2016,"10,706,600",0.0%,"10,706,600","1,365","1,365",20,106,프랑스,프랑스,,찬란,12세이상관람가,"드라마,코미디,멜로/로맨스",람지 베디아,"람지 베디아,엘로디 부셰,루시 로리에"
667,오페라의 유령 : 25주년 특별 공연,,"24,011,000",0.0%,"1,861,387,500","1,358","104,623",1,32,영국,영국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,뮤지컬,"카메론 맥킨토시,로렌스 코너","라민 카림루,시에라 보게스"
668,아마데우스 감독판,10/29/2015,"11,505,300",0.0%,"119,734,300","1,355","14,783",9,59,미국,미국,,시네마 뉴원,12세이상관람가,드라마,밀로스 포만,"톰 헐스,F. 머레이 아브라함"
669,블랙가스펠2: 소울을 찾는 여정가운데 만난 사람들,4/14/2016,"10,622,000",0.0%,"10,622,000","1,353","1,353",7,62,한국,한국,㈜스토리셋,㈜스토리셋,전체관람가,다큐멘터리,"김성권,이임주",양동근
670,청설,6/17/2010,"9,544,000",0.0%,"120,444,000","1,348","16,223",34,343,대만,대만,,"오드,(주)스폰지이엔티",전체관람가,"드라마,멜로/로맨스",청펀펀,"펑위옌,진의함,첸옌시"
671,서부 개척사,,"3,453,000",0.0%,"10,395,000","1,343","3,808",1,15,미국,미국,,,,"서부극(웨스턴),어드벤처,드라마","존 포드,헨리 해서웨이,조지 마샬","캐롤 베이커,리 J. 콥"
672,백주의 결투,,"4,052,000",0.0%,"4,052,000","1,337","1,337",1,16,미국,미국,,,15세관람가,"드라마,멜로/로맨스,서부극(웨스턴)",킹 비더,"그레고리 펙,릴리안 기쉬,허버트 마샬,조셉 코튼,월터 휴스톤,찰스 빅포드,라이오넬 배리모어,제니퍼 존스"
673,비애,,"3,789,000",0.0%,"4,593,000","1,336","1,738",1,29,미국,미국,이십세기폭스필름코퍼레이션,,12세관람가,"멜로/로맨스,드라마,범죄",킹 비더,"제니퍼 존스,찰톤 헤스톤"
674,사랑에 미치다,8/31/2016,"10,273,000",0.0%,"10,273,000","1,326","1,326",22,251,미국,미국,,와이드 릴리즈(주),청소년관람불가,"드라마,멜로/로맨스",폴 달리오,"케이티 홈즈,루크 커비"
675,마농 레스코,8/6/2016,"30,433,500",0.0%,"30,433,500","1,324","1,324",6,55,미국,미국,,(주)인스터피씨엠,전체관람가,공연,,
675,마담 버터플라이,9/3/2016,"31,371,000",0.0%,"31,371,000","1,324","1,324",6,60,미국,미국,,(주)인스터피씨엠,전체관람가,공연,,
677,우리 생애 최고의 해,,"2,651,000",0.0%,"3,865,884","1,323","3,368",1,9,미국,미국,사무엘 골드윈 컴퍼니,,,"멜로/로맨스,드라마",윌리엄 와일러,"미르나 로이,프레드릭 마치,다나 앤드류스,테레사 라이트"
678,내가 버린 남자,5/3/1979,"2,642,000",0.0%,"11,969,000","1,321","5,962",1,33,한국,한국,한림영화,,청소년관람불가,"드라마,멜로/로맨스",정소영,"유지인,윤일봉,남능미"
679,쿼바디스,1/13/1973,"2,597,000",0.0%,"20,158,982","1,314","12,613",1,24,미국,미국,메트로-골드윈-마이어,,연소자관람가,"드라마,사극",머빈 르로이,"데보라 카,로버트 테일러,레오 겐"
680,오텔로,3/5/2016,"30,941,500",0.0%,"30,941,500","1,309","1,309",6,101,미국,미국,,(주)인스터피씨엠,전체관람가,공연,바틀렛 셔,
681,내시,,"2,632,000",0.0%,"8,690,000","1,307","4,326",1,17,한국,한국,신필름,,,드라마,신상옥,"신성일,윤정희,남궁원,박노식,도금봉,김혜정"
682,아 백범 김구선생,,"2,606,000",0.0%,"2,972,000","1,303","1,495",1,21,한국,한국,,,,사극,전창근,"전창근,조미령,황정순,황해,윤일봉"
683,뜨거운 양철 지붕 위의 고양이,,"2,483,000",0.0%,"13,757,000","1,299","6,885",1,22,미국,미국,,,,드라마,리차드 브룩스,"엘리자베스 테일러,폴 뉴먼,벌 아이비스"
684,볼쇼이 바빌론,8/25/2016,"8,759,600",0.0%,"8,759,600","1,288","1,288",12,111,영국,영국,,주식회사 쇼미미디어앤트레이딩,12세이상관람가,다큐멘터리,닉 리드,
685,안개 낀 부두,,"2,572,000",0.0%,"3,412,000","1,286","1,427",1,15,프랑스,프랑스,,,,드라마,마르셀 카르네,
686,극장판 푸른 강철의 아르페지오 -아르스 노바- 카덴차,8/4/2016,"9,482,500",0.0%,"9,482,500","1,282","1,282",26,190,일본,일본,,(주)머스트씨무비릴리징컴퍼니,12세이상관람가,애니메이션,키시 세이지,사토 사토미
687,모정에 우는 두 아들,,"2,543,000",0.0%,"11,826,000","1,269","5,874",1,24,한국,한국,남화,,전체관람가,멜로/로맨스,이일수,"김지미,김희라,장동휘,이순재"
687,얼굴도둑,5/19/2016,"8,996,000",0.0%,"8,996,000","1,269","1,269",5,83,프랑스,프랑스,,(주)미디어로그,15세이상관람가,"드라마,스릴러",매튜 델라포테,"마티유 카소비츠,마리-조지 크로즈,에릭 카라바카"
689,폴링,3/24/2016,"7,682,500",0.0%,"7,682,500","1,268","1,268",10,135,영국,영국,,(주)더블앤조이픽쳐스,청소년관람불가,미스터리,캐롤 몰리,"메이지 윌리암스,플로렌스 퓨,맥신 피크"
690,빙점 '81,4/18/1981,"2,534,000",0.0%,"10,276,000","1,267","5,133",2,19,한국,한국,남아진흥(주),,국민학생관람불가,"가족,드라마,멜로/로맨스",고영남,"남궁원,김영애,원미경,이영하,이혜숙,정한용,한진희,박원숙,선우용녀,윤유선"
691,하숙집 2,1/7/2016,"7,053,000",0.0%,"7,053,000","1,266","1,266",20,46,한국,한국,영화사 인연,(주)소나무픽쳐스,청소년관람불가,"멜로/로맨스,드라마",정태령,"류현아,정넘쳐,이소희"
692,녹터널 애니멀스,1/11/2017,"11,378,900",0.0%,"11,378,900","1,265","1,265",17,17,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"드라마,스릴러",톰 포드,"에이미 아담스,제이크 질렌할,마이클 섀넌,애런 존슨,아일라 피셔,아미 해머,로라 린니,안드레아 라이즈보로,마이클 쉰,그레이엄 베켈,닐 잭슨,지나 말론,크리스틴 바우어"
693,브로크백 마운틴,3/1/2006,"10,374,400",0.0%,"1,367,154,800","1,250","209,558",5,21,미국,미국,,"유니버설픽쳐스인터내셔널 코리아(유),씨제이엔터테인먼트",15세관람가,드라마,이안,"히스 레저,제이크 질렌할"
694,실록 김두한,12/22/1974,"2,490,000",0.0%,"3,390,000","1,245","1,695",1,20,한국,한국,신프로덕션,,15세이상관람가,"액션,드라마",김효천,"이대근,이대엽"
695,코만체로스,,"2,905,000",0.0%,"3,551,000","1,239","1,562",1,17,미국,미국,,,,"액션,서부극(웨스턴)",마이클 커티즈,"존 웨인,스튜어트 휘트먼"
696,다윗과 밧세바,,"2,418,000",0.0%,"5,576,000","1,223","2,802",1,20,미국,미국,,,,"드라마,멜로/로맨스",헨리 킹,"그레고리 펙,수잔 헤이워드"
697,리칭의 여선생,7/6/1972,"2,438,000",0.0%,"11,975,000","1,219","4,827",1,15,한국,한국,새한필림,,,"멜로/로맨스,드라마",이형표,"리칭,신영균,신성일"
698,아프리카의 여왕,,"2,532,000",0.0%,"9,182,000","1,214","4,519",1,35,미국,미국,,,,"어드벤처,멜로/로맨스",존 휴스턴,"험프리 보가트,캐서린 헵번"
699,OK 목장의 결투,,"3,279,000",0.0%,"14,177,000","1,210","6,667",1,21,미국,미국,파라마운트 픽쳐스,,12세이상관람가,"스릴러,액션",존 스터지스,"버트 랭커스터,커크 더글라스,론다 플레밍"
