■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2018-01-01~2018-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
2961,리벤지45,2/28/2008,"72,000",0.0%,"370,000",36,80,1,1,미국,미국,,(주)코랄픽쳐스,청소년관람불가,드라마,게리 레논,"밀라 요보비치,앤거스 맥파디언"
2961,백발마녀전: 명월천국,10/1/2014,"218,000",0.0%,"15,917,000",36,"3,187",1,13,중국,중국,,(주)누리픽쳐스,12세이상관람가,"판타지,멜로/로맨스",장지량,"황효명,판빙빙,조문탁"
2961,백색도시,,"177,000",0.0%,"1,442,000",36,261,1,3,,,,,,,,
2961,브링 홈: 아버지의 땅,9/1/2016,"216,000",0.0%,"117,588,200",36,"15,061",1,1,한국,"한국,미국",(주)버디필름,(주)드림팩트엔터테인먼트,전체관람가,다큐멘터리,텐진 체탄 초클리,"텐진 릭돌,김민종"
2961,산하고인,3/10/2016,"227,000",0.0%,"10,691,000",36,"1,455",1,17,중국,"중국,프랑스,일본",,(주)에스와이코마드,12세이상관람가,드라마,지아 장 커,"자오 타오,장애가"
2961,센스 앤 센서빌리티,3/16/1996,"72,000",0.0%,"766,000",36,292,1,1,미국,"미국,영국",콜럼비아 픽쳐스 코포레이션,,고등학생이상관람가,드라마,이안,"엠마 톰슨,휴 그랜트,케이트 윈슬렛,제임스 플릿"
2961,신 전래동화,4/25/2018,"86,000",0.0%,"86,000",36,36,6,36,한국,한국,(주)스토리제이,"(주)스토리제이,(주)드림팩트엔터테인먼트",15세이상관람가,코미디,이상훈,"재희,유다미,윤기원,안젤리나 다닐로바,안지환,강현석,김경민,김의혁,김의혁,김진형,김형석,박지영,박현우,성지혜,안민수,안은비,여창기,온정준,육은희,육은희,육진수,이규진,이상훈,이상훈,이의종,이정호,지대한,최용진,최지웅,한승표"
2961,아가페+기적의 피아노,,"166,000",0.0%,"166,000",36,36,1,2,기타,기타,,,,기타,,
2961,언터처블,11/18/1989,"72,000",0.0%,"514,000",36,121,1,1,미국,미국,파라마운트 픽쳐스,파라마운트 픽쳐스,고등학생이상관람가,"드라마,범죄,스릴러,액션",브라이언 드 팔마,숀 코네리
2961,워 랜드,8/28/2018,"36,000",0.0%,"36,000",36,36,5,36,크로아티아,크로아티아,,(주)케이알씨지,15세이상관람가,"판타지,전쟁,공포(호러)",크리스티얀 밀릭크,
2961,위니프레드 바그너의 고백 1부,,"234,000",0.0%,"234,000",36,36,1,2,서독,"서독,오스트리아",,,,,한스-저건 사이버버그,
2961,잘가요 내 사랑,,"72,000",0.0%,"72,000",36,36,1,2,미국,미국,,,,"범죄,미스터리,스릴러",딕 리차드,"로버트 미첨,샬롯 램플링"
2961,제 2회 콕! 애니 콘스탄틴 브론지트 마스터클래스,,"164,000",0.0%,"164,000",36,36,1,1,러시아,러시아,,,,애니메이션,콘스탄틴 브론지트,
2961,치하야후루 상편,2/28/2018,"290,000",0.0%,"290,000",36,36,5,5,일본,일본,,(주)미디어캐슬,전체관람가,드라마,코이즈미 노리히로,"히로세 스즈,노무라 슈헤이"
2961,치하야후루 하편,2/28/2018,"290,000",0.0%,"290,000",36,36,5,5,일본,일본,,(주)미디어캐슬,전체관람가,드라마,코이즈미 노리히로,"히로세 스즈,노무라 슈헤이"
2961,콰이어트 히어로즈,,"252,000",0.0%,"252,000",36,36,1,2,미국,미국,,,,다큐멘터리,,
2961,포스 마쥬어: 화이트 베케이션,3/12/2015,"180,000",0.0%,"40,642,400",36,"5,430",1,2,스웨덴,"스웨덴,프랑스,덴마크,노르웨이",,(주)블룸즈베리리소시스리미티드,15세이상관람가,드라마,루벤 외스틀룬드,"요하네스 쿤케,리사 로벤 콩슬리"
2961,홍등,1/1/1993,"108,000",0.0%,"527,000",36,115,1,2,중국,중국,,,고등학생이상관람가,드라마,장예모,"헤카이페,공리"
2961,희망의 건너편,,"244,000",0.0%,"244,000",36,36,1,2,핀란드,"핀란드,독일",,,,"코미디,드라마",아키 카우리스마키,"사카리 쿠오스마넨,빌레 버타넨"
2989,12 하고 24,,"245,000",0.0%,"245,000",35,35,1,1,한국,한국,,,,다큐멘터리,김남석,
2989,Media art work screening 3월,,"140,000",0.0%,"140,000",35,35,1,2,한국,한국,,,,기타,,
2989,[인디포럼2018] 신작전 02 끝까지 간다,,"245,000",0.0%,"245,000",35,35,1,2,한국,한국,,,,기타,,
2989,게이봉박두 프로젝트 단편 모음,,"266,000",0.0%,"266,000",35,35,1,2,한국,한국,,,,기타,,
2989,고려사람 + 용의 해,,"226,000",0.0%,"226,000",35,35,1,1,카자흐스탄,카자흐스탄,,,,기타,,
2989,그들 각자의 거리에서 –인디피크닉2018,,"186,000",0.0%,"186,000",35,35,1,7,한국,한국,,,,기타,,
2989,나는 부정한다,4/26/2017,"210,000",0.0%,"254,497,125",35,"31,673",1,1,영국,"영국,미국",,(주)티캐스트,12세이상관람가,드라마,믹 잭슨,"레이첼 와이즈,톰 윌킨슨,티모시 스폴,앤드류 스캇,마크 게티스,해리엇 월터,알렉스 제닝스,맥시밀리언 비포트,토드 보이스"
2989,당대명포-의문의 주검,7/5/2018,"36,000",0.0%,"36,000",35,35,6,35,중국,중국,,(주)케이알씨지,15세이상관람가,"액션,스릴러",양동량,
2989,데스트랩,12/6/2018,"223,500",0.0%,"223,500",35,35,1,8,한국,한국,(주)영화맞춤제작소 영화공장,블리트필름,15세이상관람가,"스릴러,액션",오인천,"주민하,김준섭"
2989,러버 포 어 데이,,"162,000",0.0%,"162,000",35,35,1,3,프랑스,프랑스,,,,드라마,필립 가렐,"에릭 카라바카,에스더 가렐"
2989,러스트 앤 본,5/2/2013,"210,000",0.0%,"243,500,900",35,"32,200",1,1,프랑스,프랑스,,그린나래미디어(주),청소년관람불가,"멜로/로맨스,드라마",자크 오디아르,"마리옹 꼬띠아르,마티아스 쇼에나에츠,보울리 라너스"
2989,맨하탄,,"182,000",0.0%,"182,000",35,35,1,1,미국,미국,,,,"코미디,드라마,멜로/로맨스",우디 앨런,"우디 앨런,다이안 키튼"
2989,모데라토 칸타빌레,,"168,000",0.0%,"232,000",35,47,1,2,,,,,,,,
2989,비념,4/3/2013,"230,000",0.0%,"16,028,200",35,"2,344",1,3,한국,한국,"반달,볼",㈜인디스토리,15세이상관람가,다큐멘터리,임흥순,"강상희,한신화,강상문,오국만,김민경"
2989,사일런트 워,5/17/2018,"52,000",0.0%,"52,000",35,35,5,35,오스트리아,"오스트리아 ,이탈리아,미국",,(주)케이알씨지,15세이상관람가,"어드벤처,드라마",에른스트 고스너,"윌리엄 모즐리,클라우디아 카르디날레"
2989,소년은 울지 않는다,3/11/2000,"350,000",0.0%,"350,000",35,35,1,1,미국,미국,,이십세기폭스코리아(주),18세관람가,드라마,킴벌리 피어스,"힐러리 스웽크,클로에 세비니"
2989,오오극장 개관 3주년 특별전 – 대구독립단편신작,,"237,000",0.0%,"237,000",35,35,1,1,한국,한국,,,,기타,,
2989,이어도,,"236,000",0.0%,"1,132,000",35,209,1,6,한국,한국,주식회사 자파리필름,,,드라마,오멸,
2989,졸업,,"167,000",0.0%,"167,000",35,35,1,1,한국,한국,,,,드라마,허지예,"최희승,이태경"
2989,좋은 친구들,2/14/1991,"105,000",0.0%,"2,334,000",35,368,1,1,미국,미국,,,연소자관람불가,"드라마,액션,범죄",마틴 스콜세지,"로버트 드니로,조 페시"
2989,커플즈,11/2/2011,"245,000",0.0%,"2,705,811,500",35,"360,080",1,2,한국,한국,"시오필름(주),(주)바른손이앤에이",(주)싸이더스,15세이상관람가,"멜로/로맨스,코미디",정용기,"공형진,김주혁,이윤지,이시영,오정세,강대영,조성걸,최정화,김형근,조달환,배슬기,조한철,김건우,정광재,최고운,이진,윤석진,정정숙,임동현,전수지,김지운"
2989,항마전: 황금룡의 부활,8/23/2018,"188,000",0.0%,"188,000",35,35,1,6,중국,중국,,(주)박수엔터테인먼트,15세이상관람가,"액션,판타지,코미디,멜로/로맨스",왕정,장우기
2989,행복 목욕탕,3/23/2017,"229,700",0.0%,"170,127,300",35,"21,979",1,5,일본,일본,,(주)디스테이션,12세이상관람가,"가족,드라마",나카노 료타,"미야자와 리에,스기사키 하나,오다기리 조,이토 아오이"
2989,호텔 르완다,9/7/2006,"105,000",0.0%,"69,353,900",35,"10,826",1,1,영국,"영국,이탈리아,남아프리카공화국","유나이티드 아티스트,라이온스 게이트 필름즈",(주)동숭아트센터,12세관람가,"드라마,전쟁",테리 조지,"돈 치들,와킨 피닉스,장 르노,닉 놀테"
3013,AIYOUTH 2018 경쟁 언더19 (3),,"36,000",0.0%,"36,000",34,34,1,2,기타,기타,,,,기타,,
3013,SIDOF2018_개막식:관찰과 기억/퀴어의 방,,"331,000",0.0%,"331,000",34,34,1,1,한국,한국,,,,다큐멘터리,"이솜이,권아람",
3013,SPFF 2018 해외단편 2,,"340,000",0.0%,"340,000",34,34,1,1,기타,기타,,,,기타,,
3013,[인디포럼2018] 신작전 04 몇 개의 나를 세워두고,,"238,000",0.0%,"238,000",34,34,1,2,한국,한국,,,,기타,,
3013,개의 역사,,"195,000",0.0%,"1,196,000",34,206,1,3,한국,한국,,,,다큐멘터리,김보람,
3013,건양강호: 운뢰검법의 비밀,12/13/2018,"34,000",0.0%,"34,000",34,34,5,34,중국,중국,,레이크엔터테인먼트,15세이상관람가,액션,장뢰,
3013,공사 중,,"166,000",0.0%,"632,000",34,107,1,3,스페인,스페인,,,,다큐멘터리,호세 루이스 게린,
3013,공장에는 아무것도 없다,,"232,000",0.0%,"232,000",34,34,1,2,포르투갈,포르투갈,,,,기타,,
3013,더 머니,6/1/2018,"41,000",0.0%,"41,000",34,34,5,34,미국,미국,,(유)조이앤시네마,15세이상관람가,"코미디,드라마",,"빌리 버크,파커 포시,대니 글로버,데보라 앤 울"
3013,독수리는 다시난다,,"84,000",0.0%,"84,000",34,34,1,2,미국,미국,,,,,헨리 킹,"타이론 파워,베티 그레블"
3013,람보 3,12/17/1988,"88,000",0.0%,"88,000",34,34,1,4,미국,미국,카롤코 픽쳐스,트라이스타 픽쳐스,연소자관람가,액션,피터 맥도널드,
3013,리벨라이,,"170,000",0.0%,"170,000",34,34,1,3,독일,독일,,,,"드라마,멜로/로맨스",맥스 오퓌스,
3013,미라클 벨리에,8/27/2015,"170,000",0.0%,"931,225,518",34,"122,245",1,1,프랑스,프랑스,,(주)영화사 진진,12세이상관람가,드라마,에릭 라티고,"로앤 에머라,카렝 비야,프랑소아 다미앙,에릭 엘모스니노"
3013,빗 속의 연인,,"161,000",0.0%,"161,000",34,34,1,3,,,,,,,,
3013,악의 도시,3/15/2018,"42,000",0.0%,"42,000",34,34,5,34,미국,미국,,(주)케이알씨지,15세이상관람가,스릴러,웨인 블레어,"애드리언 브로디,셀마 헤이엑,쇼레 아그다쉬루,나비드 아카반"
3013,에드워드,12/7/2017,"207,000",0.0%,"11,713,200",34,"1,639",2,12,캐나다,캐나다,,(주)영화사 그램,15세이상관람가,"드라마,멜로/로맨스",카일 라이드아웃,"마이클 에크런드,사라 캐닝,찰리 캐릭,조디 발포어,조쉬 엡스테인,이안 트레이시,크리스토퍼 헤이어달,조나단 영"
3013,워킹걸,1/7/2015,"68,000",0.0%,"1,202,031,479",34,"151,584",1,1,한국,한국,"(주)홍필름,(주)수필름",메가박스중앙(주)플러스엠,청소년관람불가,"코미디,멜로/로맨스",정범식,"조여정,클라라,김태우,배유람,정범식,정범식,박주희,백경인,조은영,손진우,배성우,유찬호,김세미,라미란,이민아,황준호,이승원,이시현,조재윤,김영옥,김보연,오나라,박상민,김승주"
3013,제한 구역,5/31/2018,"41,000",0.0%,"41,000",34,34,5,34,브라질,브라질,,(주)케이알씨지,15세이상관람가,드라마,조세 조필리,
3013,진주만,5/31/2001,"102,000",0.0%,"102,000",34,34,1,1,미국,미국,,한국소니픽쳐스릴리징브에나비스타영화㈜,12세관람가,"드라마,전쟁",마이클 베이,"벤 애플렉,조쉬 하트넷,케이트 베킨세일"
3013,천사들의 장난,,"219,000",0.0%,"323,000",34,55,1,2,미국,미국,,,,"코미디,가족",아이다 루피노,"로사린드 러셀,헤일리 밀스"
3033,7호실,11/15/2017,"232,000",0.0%,"2,677,516,639",33,"347,823",2,7,한국,한국,(주)명필름,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,코미디,이용승,"신하균,도경수,김동영,김종수,김종구,박수영,전석호,황정민,정희태,김도윤,정승길,박소영,조민성,윤세현,이광기,이재혁,김성종,우지현"
3033,AIYOUTH 2018 경쟁 언더19 (2),,"66,000",0.0%,"66,000",33,33,1,2,한국,한국,,,,기타,,
3033,Diff 2018 배우목격담,,"230,000",0.0%,"230,000",33,33,1,1,한국,한국,,,,드라마,,
3033,기억의 전쟁,,"229,000",0.0%,"229,000",33,33,1,1,한국,한국,,,,다큐멘터리,이길보라,
3033,깊은 관계,6/21/2018,"33,000",0.0%,"33,000",33,33,5,33,미국,미국,,(주)케이알씨지,15세이상관람가,"코미디,멜로/로맨스",마이클 모한,"리지 캐플란,알리슨 브리"
3033,당신과 함께한 순간들,10/19/2017,"231,000",0.0%,"41,288,300",33,"5,486",1,8,미국,미국,,"(주)싸이더스,아이 엠",15세이상관람가,드라마,마이클 알메레이다,"존 햄,지나 데이비스,팀 로빈스"
3033,더티해리 4-써든 임팩트/서든 임팩트,5/5/1984,"66,000",0.0%,"198,000",33,77,1,1,미국,미국,"더 말파소 컴퍼니,대동",,국민학생관람불가,액션,클린트 이스트우드,"브래드포드 딜만,폴 드레이크,클린트 이스트우드,오드리 J. 니난"
3033,도묘필기3: 제국의 부활,11/15/2018,"33,000",0.0%,"33,000",33,33,5,31,중국,중국,,(유)조이앤시네마,15세이상관람가,기타,나영창,
3033,람보 2,8/3/1985,"90,000",0.0%,"90,000",33,33,1,3,미국,미국,,,연소자관람가,"액션,전쟁",조지 P. 코스마토스,"실베스터 스탤론,리차드 크레나,찰스 네이피어,스티븐 버코프"
3033,마이 페어 레이디,,"99,000",0.0%,"1,129,000",33,217,1,1,미국,미국,,,전체관람가,"코미디,가족,뮤지컬,멜로/로맨스",조지 쿠커,"오드리 헵번,렉스 해리슨"
3033,밀고자,,"99,000",0.0%,"99,000",33,33,1,1,미국,미국,,,,드라마,존 포드,"빅터 맥라글렌,프레스톤 포스터"
3033,비포 선셋,10/22/2004,"268,062",0.0%,"865,359,057",33,"126,612",1,2,미국,미국,"캐슬 락 엔터테인먼트,디투어 필름프로덕션","THE 픽쳐스,워너브러더스 코리아(주)","15세관람가,15세이상관람가",드라마,리차드 링클레이터,"줄리 델피,에단 호크"
3033,삼총사 3D,10/12/2011,"66,000",0.0%,"5,731,685,500",33,"660,205",1,1,독일,"독일,영국,프랑스",,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"액션,어드벤처",폴 W.S. 앤더슨,"로건 레먼,올랜도 블룸,밀라 요보비치"
3033,셰이크다운,,"231,000",0.0%,"231,000",33,33,1,1,미국,미국,,,,드라마,,
3033,심플 라이프,11/22/2012,"210,000",0.0%,"86,198,500",33,"11,585",1,16,홍콩,홍콩,,(주)미로비젼,전체관람가,드라마,허안화,"유덕화,엽덕한"
3033,아마데우스 감독판,10/29/2015,"66,000",0.0%,"120,406,300",33,"14,917",1,1,미국,미국,,시네마 뉴원,12세이상관람가,드라마,밀로스 포만,"톰 헐스,F. 머레이 아브라함"
3033,은밀한 유혹,6/4/2015,"66,000",0.0%,"1,138,083,247",33,"145,697",1,1,한국,한국,"(주)영화사비단길,(주)수필름",씨제이이앤엠(주),15세이상관람가,"멜로/로맨스,범죄",윤재구,"임수정,유연석,이경영,박철민,진경,도희,조희성,최민우,이광수,홍정표,민혜경,이동훈,곽민호,조규완,이마붑,전소니"
3033,잔다르크의 수난,,"227,000",0.0%,"2,763,000",33,"1,185",1,4,프랑스,프랑스,,,,드라마,칼 테오도르 드레이어,
3033,제인 에어,,"66,000",0.0%,"8,872,000",33,"4,175",1,1,미국,미국,,,,드라마,로버트 스티븐슨,"오손 웰즈,조안 폰테인"
3033,청춘의 살인자,,"219,000",0.0%,"219,000",33,33,1,2,일본,일본,,,,기타,하세가와 카즈히코,
3033,초능력자 2018 : 염력,6/14/2018,"33,000",0.0%,"33,000",33,33,5,33,미국,미국,,(주)케이알씨지,15세이상관람가,"코미디,SF",루이스 바론,
3033,프라이빗 헬 36,,"198,000",0.0%,"198,000",33,33,1,2,미국,미국,,,,"범죄,드라마",돈 시겔,"아이다 루피노,스티브 코크란,하워드 더프"
3033,프렌치 커넥션: 마약수사,3/30/2018,"222,000",0.0%,"602,000",33,109,4,6,프랑스,프랑스,,(주)더블앤조이픽쳐스,15세이상관람가,"범죄,액션",세드릭 히메네즈,"장 뒤자르댕,질 를르슈,셀린느 살레테,멜라니 두티"
3033,하이 맘!,,"156,000",0.0%,"1,132,000",33,184,1,3,미국,미국,,,,기타,브라이언 드 팔마,
3033,혈랑: 붉은전사,8/30/2018,"112,000",0.0%,"112,000",33,33,6,33,홍콩,홍콩,,(주)드림팩트엔터테인먼트,15세이상관람가,액션,프레드 완,
3033,힘의 한 세기+금발 소녀의 기벽,,"229,000",0.0%,"229,000",33,33,1,1,포르투갈,포르투갈,,,,기타,마누엘 데 올리베이라,
3059,AISFF 2018 폐막작,,"224,000",0.0%,"224,000",32,32,1,1,기타,기타,,,,기타,,
3059,Diff 2018 경쟁7,,"222,000",0.0%,"222,000",32,32,1,2,한국,한국,,,,기타,,
3059,[인디포럼2018] 신작전 06 사라지지 않을 이유,,"223,000",0.0%,"223,000",32,32,1,2,한국,한국,,,,기타,,
3059,강,,"150,000",0.0%,"150,000",32,32,1,3,프랑스,"프랑스,미국,영국,인도",,,,"드라마,멜로/로맨스",장 르누아르,
3059,고양이 영화제 2018 묘아+파리의 도둑고양이,,"160,000",0.0%,"160,000",32,32,1,1,기타,기타,,,,애니메이션,,
3059,굿 샘,,"144,000",0.0%,"144,000",32,32,1,4,미국,미국,,,,"코미디,드라마,멜로/로맨스",레오 맥커레이,"게리 쿠퍼,앤 쉐리단"
3059,그린 베레,,"64,000",0.0%,"64,000",32,32,1,1,미국,미국,,,,"전쟁,액션","머빈 르로이,레이 켈로그,존 웨인","존 웨인,데이비드 잰슨"
3059,나도 때론 포르노그라피의 주인공이고 싶다 : 감독판,6/13/2016,"64,000",0.0%,"71,000",32,33,1,2,한국,한국,(주)피터팬픽쳐스,(주)드림팩트엔터테인먼트,청소년관람불가,멜로/로맨스,장성수,"한지은,최리호,김영근"
3059,다이얼 M을 돌려라,,"64,000",0.0%,"10,911,000",32,"5,100",1,1,미국,미국,워너 브러더스 픽쳐스,,,"범죄,미스터리,스릴러",알프레드 히치콕,"레이 밀랜드,그레이스 켈리,로버트 커밍스,존 윌리엄스"
3059,더 월,3/29/2018,"49,000",0.0%,"49,000",32,32,6,32,노르웨이,"노르웨이,아일랜드",,(주)드림팩트엔터테인먼트,15세이상관람가,다큐멘터리,데이빗 킨셀라,
3059,더 하우스: 악령의 집,2/13/2018,"78,000",0.0%,"78,000",32,32,6,32,프랑스,프랑스,,(주)드림팩트엔터테인먼트,15세이상관람가,"공포(호러),스릴러",라이너 킬,
3059,도묘필기: 제국의 서막,7/5/2018,"39,000",0.0%,"39,000",32,32,7,32,중국,중국,,(주)케이알씨지,15세이상관람가,"액션,어드벤처,미스터리",나영창,
3059,돌로레스 클레이븐,12/23/1995,"96,000",0.0%,"96,000",32,32,1,1,미국,미국,캐슬 락 엔터테인먼트,,연소자관람불가,"미스터리,드라마",테일러 핵포드,"제니퍼 제이슨 리,캐시 베이츠,존 C. 라일리"
